id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts
"4153-Agatha-Ln,-Celina,-TX-76227","4153 Agatha Ln, Celina, TX 76227",76227,Single Family,Standard,4,3,2929,5750,2019,453499,86,154.83,0.5094,1,0.0,0
"3904-Starlight-Creek-Dr,-Celina,-TX-75009","3904 Starlight Creek Dr, Celina, TX 75009",75009,Single Family,Standard,4,2.5,2686,5881,2021,530000,60,197.32,0.4567,3,-7.83,1
"2424-Preakness-Pl,-Celina,-TX-75009","2424 Preakness Pl, Celina, TX 75009",75009,Single Family,Standard,4,3,2261,6098,2021,480000,60,212.3,0.3708,2,-3.81,1
"2801-Seabiscuit-Rd,-Celina,-TX-75009","2801 Seabiscuit Rd, Celina, TX 75009",75009,Single Family,Standard,5,6,4942,10193,2016,1075000,58,217.52,0.4848,3,-16.67,1
"1704-Snowdrop-Dr,-Celina,-TX-75078","1704 Snowdrop Dr, Celina, TX 75078",75078,Single Family,Standard,4,3,2778,6229,2020,599900,58,215.95,0.446,1,0.0,0
"1713-Giuliana-Way,-Celina,-TX-75009","1713 Giuliana Way, Celina, TX 75009",75009,Single Family,New Construction,3,2,1949,7405,2025,449980,58,230.88,0.2632,1,0.0,0
"2812-Geunine-Risk-Ct,-Celina,-TX-75009","2812 Geunine Risk Ct, Celina, TX 75009",75009,Single Family,New Construction,5,4.5,3481,8760,2026,776269,58,223.0,0.3974,1,0.0,0
"2120-Trevi-Ln,-Celina,-TX-75009","2120 Trevi Ln, Celina, TX 75009",75009,Single Family,New Construction,4,3.5,2393,7405,2025,449990,58,188.04,0.3232,1,0.0,0
"1320-Periwinkle-Dr,-Celina,-TX-75009","1320 Periwinkle Dr, Celina, TX 75009",75009,Single Family,New Construction,4,4.5,3486,6050,2026,693533,58,198.95,0.5762,1,0.0,0
"2803-Majestic-Prince-St,-Celina,-TX-75009","2803 Majestic Prince St, Celina, TX 75009",75009,Single Family,Standard,5,6,4444,11326,2020,1275000,57,286.9,0.3924,1,0.0,0
"326-Equine-Ln,-Celina,-TX-75009","326 Equine Ln, Celina, TX 75009",75009,Single Family,Standard,5,3.5,3656,8102,2009,519900,56,142.2,0.4512,1,0.0,0
"3425-Cotton-Mill-Rd,-Celina,-TX-75009","3425 Cotton Mill Rd, Celina, TX 75009",75009,Single Family,Standard,5,4,4032,9496,2022,749999,56,186.01,0.4246,1,0.0,0
"2824-Eccleston-St,-Celina,-TX-75009","2824 Eccleston St, Celina, TX 75009",75009,Single Family,Standard,4,3.5,3234,6098,2021,649900,57,200.96,0.5303,2,-2.99,1
"2804-Manchester-Ct,-Celina,-TX-75009","2804 Manchester Ct, Celina, TX 75009",75009,Single Family,New Construction,4,3.5,2843,,2026,715000,57,251.49,,1,0.0,0
"5530-Burford-Ln,-Celina,-TX-76227","5530 Burford Ln, Celina, TX 76227",76227,Single Family,New Construction,5,4,2816,6125,2025,524950,82,186.42,0.4598,1,0.0,0
"6226-Hightower-St,-Celina,-TX-76227","6226 Hightower St, Celina, TX 76227",76227,Single Family,Standard,5,4,3213,6839,2020,569000,82,177.09,0.4698,2,-1.73,1
"1525-Langford-Ln,-Celina,-TX-75009","1525 Langford Ln, Celina, TX 75009",75009,Single Family,Standard,4,5,4765,10019,2021,1399000,55,293.6,0.4756,1,0.0,0
"1635-Grove-Dr,-Celina,-TX-75009","1635 Grove Dr, Celina, TX 75009",75009,Single Family,Standard,5,4,3277,9845,2013,725000,55,221.24,0.3329,1,0.0,0
"1843-Hollyhock-Dr,-Celina,-TX-75009","1843 Hollyhock Dr, Celina, TX 75009",75009,Single Family,Standard,4,4.5,3495,7405,2023,815000,55,233.19,0.472,1,0.0,0
"1605-Sandhill-Ln,-Celina,-TX-75009","1605 Sandhill Ln, Celina, TX 75009",75009,Single Family,Standard,4,3,2484,4487,2023,485000,55,195.25,0.5536,2,-11.66,1
"3300-Crescent-Ln,-Celina,-TX-75009","3300 Crescent Ln, Celina, TX 75009",75009,Single Family,Standard,3,3.5,3818,13939,2023,1350000,55,353.59,0.2739,1,0.0,0
"2901-Adon-Springs-Ln,-Celina,-TX-75009","2901 Adon Springs Ln, Celina, TX 75009",75009,Single Family,Standard,4,3,3606,7797,2022,739000,55,204.94,0.4625,2,-7.62,1
"528-Cattle-Chute-Ct,-Celina,-TX-75009","528 Cattle Chute Ct, Celina, TX 75009",75009,Single Family,Standard,4,2,2174,6011,2022,415000,55,190.89,0.3617,1,0.0,0
"1005-Kelley-Ln,-Celina,-TX-75009","1005 Kelley Ln, Celina, TX 75009",75009,Single Family,Standard,5,5.5,4858,11326,2024,1250000,55,257.31,0.4289,1,0.0,0
"6931-Cottage-Hill-Ln,-Celina,-TX-75009","6931 Cottage Hill Ln, Celina, TX 75009",75009,Single Family,Standard,4,3,3460,87120,1983,825000,55,238.44,0.0397,2,-4.62,1
"1324-Daisy-Corner-Dr,-Celina,-TX-75078","1324 Daisy Corner Dr, Celina, TX 75078",75078,Single Family,Standard,4,3.5,2916,7362,2018,678000,55,232.51,0.3961,1,0.0,0
"1551-Brook-Ln,-Celina,-TX-75009","1551 Brook Ln, Celina, TX 75009",75009,Single Family,Standard,4,2.5,3190,56192,1998,899900,54,282.1,0.0568,1,0.0,0
"6546-County-Rd,-1103,-Celina,-TX-75009","6546 County Rd, 1103, Celina, TX 75009",75009,Single Family,Standard,4,5,4210,89298,2023,1500000,54,356.29,0.0471,3,-14.29,1
"3921-Linear-Dr,-Celina,-TX-75078","3921 Linear Dr, Celina, TX 75078",75078,Single Family,Standard,4,4.5,3461,6490,2024,760000,76,219.59,0.5333,1,0.0,0
"6229-Lassen-Ct,-Celina,-TX-76227","6229 Lassen Ct, Celina, TX 76227",76227,Single Family,Standard,4,3,2494,6142,2024,446000,75,178.83,0.4061,3,-15.05,2
"3910-Faulkner-Ave,-Celina,-TX-76227","3910 Faulkner Ave, Celina, TX 76227",76227,Single Family,Standard,4,2,2069,5868,2023,385000,70,186.08,0.3526,1,0.0,0
"3633-Keechi-Creek-Dr,-Celina,-TX-75078","3633 Keechi Creek Dr, Celina, TX 75078",75078,Single Family,Standard,5,3.5,3473,6621,2021,599992,70,172.76,0.5245,1,0.0,0
"3324-Peacock-Ln,-Celina,-TX-75009","3324 Peacock Ln, Celina, TX 75009",75009,Single Family,Standard,5,3.5,3208,7013,2021,544000,54,169.58,0.4574,1,0.0,0
"910-W-Bois-D-Arc-St,-Celina,-TX-75009","910 W Bois D Arc St, Celina, TX 75009",75009,Single Family,Standard,3,2,1748,12763,2006,400000,53,228.83,0.137,2,6.67,0
"3812-Jan-Camille-Ct,-Celina,-TX-75009","3812 Jan Camille Ct, Celina, TX 75009",75009,Single Family,Standard,4,3,3110,6011,2021,559900,51,180.03,0.5174,1,0.0,0
"1432-Florence-Ln,-Celina,-TX-75009","1432 Florence Ln, Celina, TX 75009",75009,Single Family,New Construction,4,2.5,2144,4199,2025,399790,51,186.47,0.5106,1,0.0,0
"1800-Sangallo-Ln,-Celina,-TX-75009","1800 Sangallo Ln, Celina, TX 75009",75009,Single Family,New Construction,5,3,2809,4199,2026,499990,51,178.0,0.669,3,-16.24,2
"3655-Castle-Dr,-Celina,-TX-75009","3655 Castle Dr, Celina, TX 75009",75009,Single Family,New Construction,5,4,2780,,2026,467179,51,168.05,,1,0.0,0
"508-Limerick-Ln,-Celina,-TX-75009","508 Limerick Ln, Celina, TX 75009",75009,Single Family,New Construction,5,4.5,3780,7200,2026,719990,50,190.47,0.525,1,0.0,0
"3648-Platte-River-Trl,-Celina,-TX-75078","3648 Platte River Trl, Celina, TX 75078",75078,Single Family,Standard,4,3.5,3372,8059,2022,655000,67,194.25,0.4184,1,0.0,0
"6008-Fairholme-Dr,-Celina,-TX-76227","6008 Fairholme Dr, Celina, TX 76227",76227,Single Family,Standard,4,2.5,2368,6142,2022,415000,66,175.25,0.3855,2,-5.68,1
"3621-Platte-River-Trl,-Celina,-TX-75078","3621 Platte River Trl, Celina, TX 75078",75078,Single Family,Standard,3,2.5,2524,7710,2021,499000,64,197.7,0.3274,3,-4.95,2
"6124-Fairholme-Dr,-Celina,-TX-76227","6124 Fairholme Dr, Celina, TX 76227",76227,Single Family,Standard,4,3,2155,5968,2022,435000,62,201.86,0.3611,1,0.0,0
"1124-Hot-Springs-Way,-Celina,-TX-75009","1124 Hot Springs Way, Celina, TX 75009",75009,Single Family,Standard,4,2,2350,7013,2017,425000,48,180.85,0.3351,1,0.0,0
"1455-Brewer-Ln,-Celina,-TX-75009","1455 Brewer Ln, Celina, TX 75009",75009,Single Family,Standard,3,2.5,2774,19994,2014,569000,50,205.12,0.1387,1,0.0,0
"1713-Battersea-Way,-Celina,-TX-75009","1713 Battersea Way, Celina, TX 75009",75009,Single Family,New Construction,4,3.5,3094,10019,2026,649900,50,210.05,0.3088,1,0.0,0
"1414-Tucker-Pl,-Celina,-TX-75009","1414 Tucker Pl, Celina, TX 75009",75009,Single Family,Standard,7,6.5,5267,49658,2022,1950000,49,370.23,0.1061,4,-25.0,3
"1734-Ellington-Dr,-Celina,-TX-75009","1734 Ellington Dr, Celina, TX 75009",75009,Single Family,Standard,4,3,3155,8799,2017,799000,49,253.25,0.3586,1,0.0,0
"2723-Village-Creek-St,-Celina,-TX-75078","2723 Village Creek St, Celina, TX 75078",75078,Single Family,Standard,5,4.5,3311,10759,2018,677000,49,204.47,0.3077,2,-12.31,1
"2905-Maverick-Way,-Celina,-TX-75009","2905 Maverick Way, Celina, TX 75009",75009,Single Family,Standard,4,4.5,3593,10019,2020,899000,48,250.21,0.3586,1,0.0,0
"433-Andalusian-Trl,-Celina,-TX-75009","433 Andalusian Trl, Celina, TX 75009",75009,Single Family,Standard,4,2.5,2119,6534,2014,388000,48,183.11,0.3243,1,0.0,0
"3525-Dancer-Rd,-Celina,-TX-75009","3525 Dancer Rd, Celina, TX 75009",75009,Single Family,Standard,4,4,3725,10019,2022,899900,48,241.58,0.3718,3,-12.2,2
"720-Skyview-Ct,-Celina,-TX-75009","720 Skyview Ct, Celina, TX 75009",75009,Single Family,Standard,3,2,1739,4356,2023,435000,48,250.14,0.3992,2,-7.23,1
"16905-Flagstone-Dr,-Celina,-TX-75009","16905 Flagstone Dr, Celina, TX 75009",75009,Single Family,Standard,4,2.5,2564,8581,2023,539000,61,210.22,0.2988,3,-17.71,2
"6127-Heron-Dr,-Celina,-TX-76227","6127 Heron Dr, Celina, TX 76227",76227,Single Family,Standard,5,3,2397,5750,2019,400000,61,166.88,0.4169,1,0.0,0
"6317-Tudor-Pl,-Celina,-TX-76227","6317 Tudor Pl, Celina, TX 76227",76227,Single Family,Standard,4,2,2035,10951,2021,369900,61,181.77,0.1858,1,0.0,0
"5829-Pensby-Dr,-Celina,-TX-76227","5829 Pensby Dr, Celina, TX 76227",76227,Single Family,Standard,4,2,2016,5924,2020,367000,61,182.04,0.3403,1,0.0,0
"5620-Chevalier-Way,-Celina,-TX-76227","5620 Chevalier Way, Celina, TX 76227",76227,Single Family,New Construction,4,3.5,3203,5750,2026,574970,58,179.51,0.557,1,0.0,0
"3938-Aintree-Ave,-Celina,-TX-76227","3938 Aintree Ave, Celina, TX 76227",76227,Single Family,Standard,4,2,1851,6787,2021,360000,57,194.49,0.2727,1,0.0,0
"6301-Cheshire-St,-Celina,-TX-76227","6301 Cheshire St, Celina, TX 76227",76227,Single Family,Standard,4,3,2524,6882,2018,374900,55,148.53,0.3668,1,0.0,0
"16800-Garden-Dr,-Celina,-TX-75009","16800 Garden Dr, Celina, TX 75009",75009,Single Family,Standard,4,3.5,3036,3036,2023,551000,55,181.49,1.0,1,0.0,0
"6321-Wales-St,-Celina,-TX-76227","6321 Wales St, Celina, TX 76227",76227,Single Family,Standard,4,2,1903,8146,2021,369000,55,193.9,0.2336,1,0.0,0
"17009-Flagstone-Dr,-Celina,-TX-75009","17009 Flagstone Dr, Celina, TX 75009",75009,Single Family,Standard,4,2.5,2637,6621,2022,549000,54,208.19,0.3983,3,-12.16,2
"5044-Dogwood-Dr,-Celina,-TX-75009","5044 Dogwood Dr, Celina, TX 75009",75009,Single Family,Standard,4,2.5,2550,48787,2014,785000,47,307.84,0.0523,1,0.0,0
"3519-Terrace-Way,-Celina,-TX-75009","3519 Terrace Way, Celina, TX 75009",75009,Single Family,Standard,5,5.5,4797,10367,2015,1030000,47,214.72,0.4627,1,0.0,0
"309-S-Louisiana-St,-Celina,-TX-75009","309 S Louisiana St, Celina, TX 75009",75009,Single Family,Standard,3,3,1500,5924,1995,289000,48,192.67,0.2532,7,-27.57,5
"4701-Church-St,-Celina,-TX-75009","4701 Church St, Celina, TX 75009",75009,Single Family,Standard,4,4.5,5144,87120,2011,1479000,47,287.52,0.059,1,0.0,0
"4038-Heritage-Trl,-Celina,-TX-75009","4038 Heritage Trl, Celina, TX 75009",75009,Single Family,Standard,6,4,4296,43996,1997,1350000,47,314.25,0.0976,1,0.0,0
"1860-Lariat-Trl,-Celina,-TX-75009","1860 Lariat Trl, Celina, TX 75009",75009,Single Family,Standard,3,3,3125,44823,2014,960000,47,307.2,0.0697,1,0.0,0
"1880-Lone-Star-Rd,-Celina,-TX-75009","1880 Lone Star Rd, Celina, TX 75009",75009,Single Family,Standard,3,3.5,5400,190706,2014,2750000,47,509.26,0.0283,1,0.0,0
"4136-Winslow-Dr,-Celina,-TX-75009","4136 Winslow Dr, Celina, TX 75009",75009,Single Family,Standard,4,3,2503,5881,2018,525000,47,209.75,0.4256,2,-1.87,1
"809-Violet-Way,-Celina,-TX-75009","809 Violet Way, Celina, TX 75009",75009,Single Family,Standard,5,4,3782,7013,2020,675000,47,178.48,0.5393,1,0.0,0
"16508-Sunnyland-Dr,-Celina,-TX-75009","16508 Sunnyland Dr, Celina, TX 75009",75009,Single Family,Standard,5,4.5,4296,7362,2022,699000,54,162.71,0.5835,1,0.0,0
"3424-Cimarron-River-Dr,-Celina,-TX-75078","3424 Cimarron River Dr, Celina, TX 75078",75078,Single Family,Standard,4,3,2785,7797,2018,549000,53,197.13,0.3572,3,-8.35,2
"6038-Priory-Dr,-Celina,-TX-76227","6038 Priory Dr, Celina, TX 76227",76227,Single Family,Standard,4,2,1957,5750,2021,375900,51,192.08,0.3403,1,0.0,0
"1549-Brook-Ln,-Celina,-TX-75009","1549 Brook Ln, Celina, TX 75009",75009,Single Family,Standard,3,3,3246,43604,2013,1295000,44,398.95,0.0744,1,0.0,0
"4322-Cibolo-Creek-Trl,-Celina,-TX-75078","4322 Cibolo Creek Trl, Celina, TX 75078",75078,Single Family,Standard,4,2,2084,7797,2019,518000,44,248.56,0.2673,1,0.0,0
"525-Cork-Dr,-Celina,-TX-75009","525 Cork Dr, Celina, TX 75009",75009,Single Family,New Construction,5,5.5,3642,6011,2026,619990,43,170.23,0.6059,2,-6.77,1
"2532-Blackpool-Ct,-Celina,-TX-75009","2532 Blackpool Ct, Celina, TX 75009",75009,Single Family,Standard,4,3.5,3241,8581,2023,725000,44,223.7,0.3777,1,0.0,0
"4408-Canadian-River-Dr,-Celina,-TX-75078","4408 Canadian River Dr, Celina, TX 75078",75078,Single Family,Standard,6,4,4309,9278,2021,699000,43,162.22,0.4644,2,-4.12,1
"1421-Caruth-Ln,-Celina,-TX-75009","1421 Caruth Ln, Celina, TX 75009",75009,Single Family,Standard,5,2.5,2560,7841,2014,423000,43,165.23,0.3265,1,0.0,0
"501-Winchester-Dr,-Celina,-TX-75009","501 Winchester Dr, Celina, TX 75009",75009,Single Family,Standard,4,2,2045,7405,2012,349900,43,171.1,0.2762,1,0.0,0
"4950-W-FM-455,-Celina,-TX-75009","4950 W FM 455, Celina, TX 75009",75009,Single Family,Standard,4,2.5,3148,87120,2001,960000,43,304.96,0.0361,1,0.0,0
"2437-Trailrunner-Dr,-Celina,-TX-75009","2437 Trailrunner Dr, Celina, TX 75009",75009,Single Family,New Construction,3,2.5,2313,5001,2026,480556,43,207.76,0.4625,1,0.0,0
"202-E-Main-St,-Celina,-TX-75009","202 E Main St, Celina, TX 75009",75009,Single Family,Standard,3,2,2392,20430,1915,1800000,42,752.51,0.1171,1,0.0,0
"2980-Bandana-Dr,-Celina,-TX-75009","2980 Bandana Dr, Celina, TX 75009",75009,Single Family,Standard,3,3,3039,44954,2015,825000,41,271.47,0.0676,2,-8.33,1
"2032-Honey-Ln,-Celina,-TX-75009","2032 Honey Ln, Celina, TX 75009",75009,Single Family,Standard,4,4.5,4776,52359,2021,2000000,41,418.76,0.0912,1,0.0,0
"1404-Tucker-Pl,-Celina,-TX-75009","1404 Tucker Pl, Celina, TX 75009",75009,Single Family,Standard,4,4,3926,52272,2023,1499000,41,381.81,0.0751,1,0.0,0
"6404-Cheshire-St,-Celina,-TX-76227","6404 Cheshire St, Celina, TX 76227",76227,Single Family,Standard,4,2.5,2738,5750,2019,419900,50,153.36,0.4762,1,0.0,0
"5828-Painswick-Dr,-Celina,-TX-76227","5828 Painswick Dr, Celina, TX 76227",76227,Single Family,Standard,5,3.5,3731,7841,2021,639000,49,171.27,0.4758,2,-8.71,1
"3115-Cavalry-Way,-Celina,-TX-75009","3115 Cavalry Way, Celina, TX 75009",75009,Single Family,Standard,4,3.5,3033,6098,2020,707000,41,233.1,0.4974,1,0.0,0
"1205-Beebalm-Mews,-Celina,-TX-75009","1205 Beebalm Mews, Celina, TX 75009",75009,Single Family,Standard,3,2.5,2157,4617,2024,375000,40,173.85,0.4672,2,-4.08,1
"3063-Cedar-Trl,-Celina,-TX-75078","3063 Cedar Trl, Celina, TX 75078",75078,Single Family,Standard,5,4,4885,67518,2005,1399000,40,286.39,0.0724,1,0.0,0
"2900-Misty-Pond-Ct,-Celina,-TX-75009","2900 Misty Pond Ct, Celina, TX 75009",75009,Single Family,Standard,5,4,4148,7841,2023,1050000,40,253.13,0.529,2,-3.23,1
"525-Yellowstone-Dr,-Celina,-TX-75009","525 Yellowstone Dr, Celina, TX 75009",75009,Single Family,Standard,3,2,1847,5793,2018,405900,39,219.76,0.3188,1,0.0,0
"1422-Teasley-Ln,-Celina,-TX-75009","1422 Teasley Ln, Celina, TX 75009",75009,Single Family,Standard,5,5,4905,13024,2016,990000,40,201.83,0.3766,1,0.0,0
"2632-Preakness-Pl,-Celina,-TX-75009","2632 Preakness Pl, Celina, TX 75009",75009,Single Family,Standard,4,3,2359,6098,2019,529000,40,224.25,0.3868,1,0.0,0
"3400-N-Preston-Lakes-Dr,-Celina,-TX-75009","3400 N Preston Lakes Dr, Celina, TX 75009",75009,Single Family,Standard,5,3.5,3922,202554,2011,1350000,39,344.21,0.0194,4,-9.34,3
"3317-Harriston-St,-Celina,-TX-75009","3317 Harriston St, Celina, TX 75009",75009,Single Family,New Construction,4,4,3598,13068,2025,1120000,39,311.28,0.2753,1,0.0,0
"3452-Ashland-Ave,-Celina,-TX-75009","3452 Ashland Ave, Celina, TX 75009",75009,Single Family,Standard,4,3,2646,5663,2022,545000,39,205.97,0.4672,1,0.0,0
"2819-Arabian-Ln,-Celina,-TX-75009","2819 Arabian Ln, Celina, TX 75009",75009,Single Family,Standard,4,2,2137,10890,2005,415000,39,194.2,0.1962,1,0.0,0
"4312-Coffee-Mill-Rd,-Celina,-TX-75078","4312 Coffee Mill Rd, Celina, TX 75078",75078,Single Family,Standard,4,3,2405,7200,2019,520000,38,216.22,0.334,1,0.0,0
"4725-Farmers-Dr,-Celina,-TX-75009","4725 Farmers Dr, Celina, TX 75009",75009,Single Family,New Construction,4,3,2186,4792,2026,490256,37,224.27,0.4562,1,0.0,0
"1860-Ellington-Dr,-Celina,-TX-75009","1860 Ellington Dr, Celina, TX 75009",75009,Single Family,Standard,4,4.5,4086,9583,2023,935000,36,228.83,0.4264,1,0.0,0
"1708-Red-Rose-Trl,-Celina,-TX-75078","1708 Red Rose Trl, Celina, TX 75078",75078,Single Family,Standard,4,3.5,2739,7144,2020,610000,35,222.71,0.3834,1,0.0,0
"1273-Stone-Ln,-Celina,-TX-75009","1273 Stone Ln, Celina, TX 75009",75009,Single Family,Standard,3,2,2008,7405,2004,359900,36,179.23,0.2712,1,0.0,0
"6508-Everest-Dr,-Celina,-TX-76227","6508 Everest Dr, Celina, TX 76227",76227,Single Family,Standard,5,4,4020,7906,2023,648900,45,161.42,0.5085,1,0.0,0
"4204-Meander-Way,-Celina,-TX-75078","4204 Meander Way, Celina, TX 75078",75078,Single Family,New Construction,5,6.5,4488,9148,2025,1295000,43,288.55,0.4906,3,-5.51,1
"3712-Highland-Bayou-Dr,-Celina,-TX-75078","3712 Highland Bayou Dr, Celina, TX 75078",75078,Single Family,Standard,5,3.5,3521,6229,2022,595000,42,168.99,0.5653,2,-7.75,1
"5020-Wilder-Ave,-Celina,-TX-76227","5020 Wilder Ave, Celina, TX 76227",76227,Single Family,Standard,5,3.5,2958,6970,2020,484999,42,163.96,0.4244,1,0.0,0
"16616-Highland-Dr,-Celina,-TX-75009","16616 Highland Dr, Celina, TX 75009",75009,Single Family,Standard,3,2.5,2663,7187,2021,519990,41,195.26,0.3705,2,-9.57,1
"2455-Lusitano-Ln,-Celina,-TX-75009","2455 Lusitano Ln, Celina, TX 75009",75009,Single Family,Standard,6,4,4021,8886,2018,625000,35,155.43,0.4525,2,-8.09,1
"3332-Zenyatta-Ct,-Celina,-TX-75009","3332 Zenyatta Ct, Celina, TX 75009",75009,Single Family,Standard,4,4.5,3789,3790,2023,999999,34,263.92,0.9997,1,0.0,0
"3820-Elsa-Dr,-Celina,-TX-75009","3820 Elsa Dr, Celina, TX 75009",75009,Single Family,New Construction,4,4.5,5027,48352,2026,1915000,34,380.94,0.104,1,0.0,0
"2814-Spring-Creek-Trl,-Celina,-TX-75078","2814 Spring Creek Trl, Celina, TX 75078",75078,Single Family,Standard,3,2.5,2863,8756,2016,650000,34,227.03,0.327,1,0.0,0
"533-Yosemite-Park,-Celina,-TX-75009","533 Yosemite Park, Celina, TX 75009",75009,Single Family,Standard,4,3,2503,5968,2017,499900,34,199.72,0.4194,1,0.0,0
"2805-Quarter-Horse-Ln,-Celina,-TX-75009","2805 Quarter Horse Ln, Celina, TX 75009",75009,Single Family,Standard,4,2,1941,7405,2005,320000,33,164.86,0.2621,1,0.0,0
"1709-Victoria-Pl,-Celina,-TX-75009","1709 Victoria Pl, Celina, TX 75009",75009,Single Family,Standard,3,2,1926,4617,2023,439500,34,228.19,0.4172,4,-8.44,2
"2712-Whirlaway-Ct,-Celina,-TX-75009","2712 Whirlaway Ct, Celina, TX 75009",75009,Single Family,Standard,5,4.5,4388,12632,2021,1450000,32,330.45,0.3474,1,0.0,0
"3105-Pedigree-Ct,-Celina,-TX-75009","3105 Pedigree Ct, Celina, TX 75009",75009,Single Family,Standard,4,3,2557,6098,2023,599990,31,234.65,0.4193,1,0.0,0
"2901-Shadybrook-Dr,-Celina,-TX-75009","2901 Shadybrook Dr, Celina, TX 75009",75009,Single Family,Standard,5,4,3965,7802,2023,879000,29,221.69,0.5082,1,0.0,0
"2844-Holland-Ct,-Celina,-TX-75009","2844 Holland Ct, Celina, TX 75009",75009,Single Family,New Construction,3,2.5,2329,4617,2025,469000,29,201.37,0.5044,2,4.22,0
"824-Langholm-Dr,-Celina,-TX-75009","824 Langholm Dr, Celina, TX 75009",75009,Single Family,Standard,4,3.5,2889,9322,2017,565900,29,195.88,0.3099,1,0.0,0
"3004-Sunnyside-Dr,-Celina,-TX-75009","3004 Sunnyside Dr, Celina, TX 75009",75009,Single Family,Standard,3,2,1633,6316,2020,400000,29,244.95,0.2585,1,0.0,0
"2900-Evergreen-Trl,-Celina,-TX-75009","2900 Evergreen Trl, Celina, TX 75009",75009,Single Family,Standard,4,3.5,3205,5837,2022,570000,28,177.85,0.5491,1,0.0,0
"2844-Hackberry-Creek-Trl,-Celina,-TX-75078","2844 Hackberry Creek Trl, Celina, TX 75078",75078,Single Family,Standard,5,4,3114,7754,2017,615000,28,197.5,0.4016,2,-12.14,1
"3925-Harrisburg-Ln,-Celina,-TX-75009","3925 Harrisburg Ln, Celina, TX 75009",75009,Single Family,Standard,4,3.5,3531,11238,2016,880000,28,249.22,0.3142,2,-16.63,1
"515-Barnstorm-Dr,-Celina,-TX-75009","515 Barnstorm Dr, Celina, TX 75009",75009,Single Family,Standard,3,2,1876,7754,2015,399900,27,213.17,0.2419,2,-13.07,1
"405-Crosswood-Creek-Ct,-Celina,-TX-75009","405 Crosswood Creek Ct, Celina, TX 75009",75009,Single Family,Standard,5,6,6083,43734,2021,2600000,27,427.42,0.1391,1,0.0,0
"1425-Lone-Star-Rd,-Celina,-TX-75009","1425 Lone Star Rd, Celina, TX 75009",75009,Single Family,Standard,3,2.5,2554,106286,1900,1440000,27,563.82,0.024,1,0.0,0
"2408-Woodhall-Dr,-Celina,-TX-75009","2408 Woodhall Dr, Celina, TX 75009",75009,Single Family,New Construction,4,3.5,3271,,2026,519000,27,158.67,,1,0.0,0
"529-Overton-Ave,-Celina,-TX-75009","529 Overton Ave, Celina, TX 75009",75009,Single Family,Standard,4,3,2310,5706,2019,520000,26,225.11,0.4048,1,0.0,0
"4130-Maclin-Dr,-Celina,-TX-75009","4130 Maclin Dr, Celina, TX 75009",75009,Single Family,Standard,4,3.5,3396,6186,2017,649900,26,191.37,0.549,1,0.0,0
"610-S-Arizona-Dr,-Celina,-TX-75009","610 S Arizona Dr, Celina, TX 75009",75009,Single Family,Standard,3,2,1940,11761,2009,389500,26,200.77,0.165,1,0.0,0
"1521-Princeton-Dr,-Celina,-TX-75009","1521 Princeton Dr, Celina, TX 75009",75009,Single Family,Standard,4,3,1947,4182,2021,350000,26,179.76,0.4656,1,0.0,0
"1926-Edonia-Ln,-Celina,-TX-75009","1926 Edonia Ln, Celina, TX 75009",75009,Single Family,New Construction,5,5.5,5776,48264,2026,3899999,26,675.21,0.1197,1,0.0,0
"413-Remington-Rd,-Celina,-TX-75009","413 Remington Rd, Celina, TX 75009",75009,Single Family,Standard,4,3,2040,6839,2022,505000,26,247.55,0.2983,1,0.0,0
"2315-S-Coit-Rd,-Celina,-TX-75009","2315 S Coit Rd, Celina, TX 75009",75009,Single Family,Standard,3,2.5,2588,89690,2003,1299000,26,501.93,0.0289,2,44.35,0
"312-E-Elm-St,-Celina,-TX-75009","312 E Elm St, Celina, TX 75009",75009,Single Family,Standard,2,1,736,7144,1955,250000,25,339.67,0.103,1,0.0,0
"1528-Overlook-Ct,-Celina,-TX-75009","1528 Overlook Ct, Celina, TX 75009",75009,Single Family,Standard,4,3,3353,6186,2023,535000,25,159.56,0.542,1,0.0,0
"4000-Brighton-Blvd,-Celina,-TX-75009","4000 Brighton Blvd, Celina, TX 75009",75009,Single Family,Standard,5,6.5,4695,15638,2016,1850000,25,394.04,0.3002,1,0.0,0
"1609-Foxglove-Ln,-Celina,-TX-75078","1609 Foxglove Ln, Celina, TX 75078",75078,Single Family,Standard,5,5,4119,7187,2022,757000,23,183.78,0.5731,2,-4.06,1
"6021-Painswick-Dr,-Celina,-TX-76227","6021 Painswick Dr, Celina, TX 76227",76227,Single Family,Standard,5,3.5,3674,6882,2021,584900,33,159.2,0.5339,3,-7.14,1
"4553-Lamplights-Dr,-Celina,-TX-75078","4553 Lamplights Dr, Celina, TX 75078",75078,Townhouse,Standard,3,2.5,2249,2875,2024,379900,29,168.92,0.7823,2,-4.52,1
"5933-Rostherne-Dr,-Celina,-TX-76227","5933 Rostherne Dr, Celina, TX 76227",76227,Single Family,Standard,4,3,2216,5750,2023,425000,28,191.79,0.3854,2,-14.14,1
"16309-Garden-Dr,-Celina,-TX-75009","16309 Garden Dr, Celina, TX 75009",75009,Single Family,Standard,3,2,1803,6142,2021,359000,27,199.11,0.2936,2,-5.03,1
