id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,age,logLot,predictedPrice,residual,residualPct
"2560-Shady-Trl,-Prosper,-TX-75078","2560 Shady Trl, Prosper, TX 75078",75078,Single Family,Standard,4,5.0,4046,9583.0,2023.0,915000,61,226.15,0.4222,2,-3.68,1,3.0,9.167745974343763,1065806.0,150806.0,14.1
"601-Livingston-Dr,-Prosper,-TX-75078","601 Livingston Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.0,3883,12632.0,2007.0,739900,61,190.55,0.3074,1,0.0,0,19.0,9.443988555935478,861650.0,121750.0,14.1
"2491-Stonybrook-Dr,-Prosper,-TX-75078","2491 Stonybrook Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.0,4446,10890.0,2012.0,800000,32,179.94,0.4083,4,-3.03,1,14.0,9.295600215927006,929378.0,129378.0,13.9
"15813-High-Line-Dr,-Prosper,-TX-75078","15813 High Line Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.0,2238,5489.0,2016.0,450000,56,201.07,0.4077,1,0.0,0,10.0,8.610501368549889,522608.0,72608.0,13.9
"614-Creek-View-Dr,-Prosper,-TX-75078","614 Creek View Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3096,12502.0,2001.0,595000,55,192.18,0.2476,2,0.0,0,25.0,9.433643910491758,689134.0,94134.0,13.7
"1420-Candler-Dr,-Prosper,-TX-75078","1420 Candler Dr, Prosper, TX 75078",75078,Single Family,Standard,4,2.5,3075,6621.0,2015.0,500000,111,162.6,0.4644,2,-11.5,1,11.0,8.798001694924846,578958.0,78958.0,13.6
"751-Devonshire-Ct,-Prosper,-TX-75078","751 Devonshire Ct, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3225,10062.0,2016.0,664900,29,206.17,0.3205,2,-8.29,1,10.0,9.216521231051264,766754.0,101854.0,13.3
"4150-Kestrel-St,-Prosper,-TX-75078","4150 Kestrel St, Prosper, TX 75078",75078,Single Family,Standard,5,4.0,3568,6534.0,2023.0,685000,90,191.98,0.5461,3,-1.44,1,3.0,8.784774592161016,789967.0,104967.0,13.3
"3211-Dufour-Dr,-Prosper,-TX-75078","3211 Dufour Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.0,3415,12240.0,2023.0,829000,54,242.75,0.279,2,-2.47,1,3.0,9.412464556066316,956675.0,127675.0,13.3
"16429-Stillhouse-Hollow-Ct,-Prosper,-TX-75078","16429 Stillhouse Hollow Ct, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,2554,5489.0,2016.0,499000,16,195.38,0.4653,1,0.0,0,10.0,8.610501368549889,574784.0,75784.0,13.2
