id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts
"827-Crystal-Oak-Ln,-Arlington,-TX-76005","827 Crystal Oak Ln, Arlington, TX 76005",76005,Townhouse,Standard,3,2.5,2094,3615,2021,415000,222,198.19,0.5793,1,0.0,0
"1818-Reever-St,-Arlington,-TX-76010","1818 Reever St, Arlington, TX 76010",76010,Single Family,Standard,4,2,1987,7013,1953,239900,211,120.73,0.2833,1,0.0,0
"3718-Pelican-Rest-Way,-Arlington,-TX-76005","3718 Pelican Rest Way, Arlington, TX 76005",76005,Townhouse,Standard,3,3.5,2011,1525,2021,500000,202,248.63,1.3187,2,0.0,0
"4017-Jasmine-Fox-Ln,-Arlington,-TX-76005","4017 Jasmine Fox Ln, Arlington, TX 76005",76005,Single Family,Standard,4,4,4132,8625,2014,999000,206,241.77,0.4791,1,0.0,0
"2108-Warwick-Dr,-Arlington,-TX-76015","2108 Warwick Dr, Arlington, TX 76015",76015,Single Family,Standard,3,2,1592,8407,1973,274000,198,172.11,0.1894,1,0.0,0
"1001-Coke-Dr,-Arlington,-TX-76010","1001 Coke Dr, Arlington, TX 76010",76010,Single Family,Standard,4,3.5,2777,19602,2021,639000,198,230.1,0.1417,1,0.0,0
"6315-Millwood-Ct,-Arlington,-TX-76016","6315 Millwood Ct, Arlington, TX 76016",76016,Single Family,Standard,4,3,2930,19602,1996,650000,181,221.84,0.1495,1,0.0,0
"2100-Rainbow-Dr,-Apt-4111,-Arlington,-TX-76011","2100 Rainbow Dr, Apt 4111, Arlington, TX 76011",76011,Condo,Standard,2,1,963,2439,1983,179900,194,186.81,0.3948,2,19.93,0
"2110-Randy-Snow-Rd,-Unit-313,-Arlington,-TX-76011","2110 Randy Snow Rd, Unit 313, Arlington, TX 76011",76011,Condo,Standard,1,1,750,1612,1983,119900,188,159.87,0.4653,1,0.0,0
"1429-Cypress-Thorn-Dr,-Arlington,-TX-76005","1429 Cypress Thorn Dr, Arlington, TX 76005",76005,Single Family,Standard,4,3.5,3139,6490,2023,839990,185,267.6,0.4837,2,-3.45,1
"2310-Bamboo-Dr,-Apt-J207,-Arlington,-TX-76006","2310 Bamboo Dr, Apt J207, Arlington, TX 76006",76006,Condo,Standard,1,1,774,2091,1981,97000,183,125.32,0.3702,1,0.0,0
"6707-Us-287-Hwy,-Arlington,-TX-76001","6707 Us 287 Hwy, Arlington, TX 76001",76001,Single Family,Standard,5,4,3983,219063,1987,1125000,180,282.45,0.0182,2,-25.0,1
"7601-Tin-Cup-Dr,-Arlington,-TX-76001","7601 Tin Cup Dr, Arlington, TX 76001",76001,Single Family,Standard,4,2.5,2845,7841,2001,399000,180,140.25,0.3628,1,0.0,0
"1606-Hawthorne-Dr,-Arlington,-TX-76012","1606 Hawthorne Dr, Arlington, TX 76012",76012,Single Family,Standard,3,2,1960,3920,1974,269900,180,137.7,0.5,1,0.0,0
"1122-Millview-Dr,-Unit-2201,-Arlington,-TX-76012","1122 Millview Dr, Unit 2201, Arlington, TX 76012",76012,Condo,Standard,2,2,1199,828,1984,130000,179,108.42,1.4481,1,0.0,0
"1122-Millview-Dr,-Unit-1805,-Arlington,-TX-76012","1122 Millview Dr, Unit 1805, Arlington, TX 76012",76012,Condo,Standard,2,2,1000,741,1984,130000,179,130.0,1.3495,1,0.0,0
"6511-Devine-Dr,-Arlington,-TX-76001","6511 Devine Dr, Arlington, TX 76001",76001,Single Family,Standard,3,2,1662,6055,1986,270000,176,162.45,0.2745,3,-7.85,2
"4821-Forest-Crest-Pkwy,-Arlington,-TX-76005","4821 Forest Crest Pkwy, Arlington, TX 76005",76005,Single Family,Standard,2,2,1884,4182,2024,455000,175,241.51,0.4505,2,-6.87,1
"4303-Solitude-Ct,-Arlington,-TX-76017","4303 Solitude Ct, Arlington, TX 76017",76017,Single Family,Standard,5,3.5,2922,11761,1992,395000,175,135.18,0.2484,1,0.0,0
"2506-Holt-Rd,-Arlington,-TX-76006","2506 Holt Rd, Arlington, TX 76006",76006,Single Family,Standard,3,2,1787,7187,1980,325900,175,182.37,0.2486,2,-24.21,1
"1023-Birds-Fort-Trl,-Arlington,-TX-76005","1023 Birds Fort Trl, Arlington, TX 76005",76005,Townhouse,Standard,3,3,2169,5053,2018,439000,173,202.4,0.4292,1,0.0,0
"3310-Collard-Rd,-Arlington,-TX-76017","3310 Collard Rd, Arlington, TX 76017",76017,Single Family,Standard,4,4.5,4269,15682,2006,899900,173,210.8,0.2722,1,0.0,0
"2311-Basil-Dr,-Apt-C106,-Arlington,-TX-76006","2311 Basil Dr, Apt C106, Arlington, TX 76006",76006,Condo,Standard,2,1.5,794,2134,1981,162000,173,204.03,0.3721,1,0.0,0
"6009-Kenilworth-Dr,-Arlington,-TX-76001","6009 Kenilworth Dr, Arlington, TX 76001",76001,Single Family,Standard,3,2,1838,7536,1988,330000,173,179.54,0.2439,1,0.0,0
"1307-Oriental-Ave,-Arlington,-TX-76011","1307 Oriental Ave, Arlington, TX 76011",76011,Single Family,Standard,3,2.5,1633,5489,1984,329000,173,201.47,0.2975,1,0.0,0
"2206-Oak-Forest-Ct,-Arlington,-TX-76012","2206 Oak Forest Ct, Arlington, TX 76012",76012,Single Family,Standard,3,2.5,2818,10803,1973,375000,172,133.07,0.2609,1,0.0,0
"2309-Balsam-Dr,-Apt-K213,-Arlington,-TX-76006","2309 Balsam Dr, Apt K213, Arlington, TX 76006",76006,Condo,Standard,1,1,774,2091,1981,115000,170,148.58,0.3702,1,0.0,0
"810-Arthur-Dr,-Arlington,-TX-76013","810 Arthur Dr, Arlington, TX 76013",76013,Single Family,Standard,3,2,1454,13721,1960,275000,169,189.13,0.106,2,-13.43,1
"4241-Snow-Goose-Trl,-Arlington,-TX-76005","4241 Snow Goose Trl, Arlington, TX 76005",76005,Townhouse,Standard,3,2.5,2087,3223,2017,410000,167,196.45,0.6475,1,0.0,0
"1122-Millview-Dr,-Unit-604,-Arlington,-TX-76012","1122 Millview Dr, Unit 604, Arlington, TX 76012",76012,Condo,Standard,2,2,950,741,1984,115000,163,121.05,1.2821,1,0.0,0
"2322-Wilmette-Dr,-Arlington,-TX-76018","2322 Wilmette Dr, Arlington, TX 76018",76018,Single Family,Standard,5,3.5,3103,7187,1998,435000,166,140.19,0.4318,1,0.0,0
"2315-Blue-Sage-Ln,-Arlington,-TX-76014","2315 Blue Sage Ln, Arlington, TX 76014",76014,Townhouse,Standard,2,1.5,1270,1873,1973,170000,162,133.86,0.6781,1,0.0,0
"3015-Forestwood-Dr,-Arlington,-TX-76006","3015 Forestwood Dr, Arlington, TX 76006",76006,Single Family,Standard,4,5,3839,17642,1992,825000,162,214.9,0.2176,1,0.0,0
"2011-Brianna-Ln,-Arlington,-TX-76001","2011 Brianna Ln, Arlington, TX 76001",76001,Single Family,Standard,4,3.5,3090,7449,2000,465000,155,150.49,0.4148,2,2.2,0
"1212-Horizon-Trl,-Apt-3620,-Arlington,-TX-76011","1212 Horizon Trl, Apt 3620, Arlington, TX 76011",76011,Condo,Standard,2,2,1025,2614,1982,150000,160,146.34,0.3921,1,0.0,0
"6715-Canyon-Creek-Dr,-Arlington,-TX-76001","6715 Canyon Creek Dr, Arlington, TX 76001",76001,Single Family,Standard,5,2.5,2292,7449,1995,370000,159,161.43,0.3077,1,0.0,0
"1816-Southpark-Dr,-Arlington,-TX-76013","1816 Southpark Dr, Arlington, TX 76013",76013,Single Family,Standard,4,3,3242,13678,1977,594900,159,183.5,0.237,1,0.0,0
"1110-Park-St,-Arlington,-TX-76011","1110 Park St, Arlington, TX 76011",76011,Single Family,Standard,4,1.5,1750,9060,1957,479900,159,274.23,0.1932,2,-9.44,1
"1509-Riverview-Dr,-Arlington,-TX-76012","1509 Riverview Dr, Arlington, TX 76012",76012,Single Family,Standard,4,3.5,3429,12807,1976,650000,155,189.56,0.2677,1,0.0,0
"2910-Lakeshore-Ct,-Arlington,-TX-76013","2910 Lakeshore Ct, Arlington, TX 76013",76013,Single Family,Standard,4,3.5,3333,14810,1982,961969,154,288.62,0.2251,2,-18.48,1
"5310-Firewood-Dr,-Arlington,-TX-76016","5310 Firewood Dr, Arlington, TX 76016",76016,Single Family,Standard,3,2,2151,9043,1974,349000,154,162.25,0.2379,1,0.0,0
"1822-E-Cedar-Elm-Dr,-Arlington,-TX-76012","1822 E Cedar Elm Dr, Arlington, TX 76012",76012,Single Family,Standard,3,2,2085,10977,1969,280000,152,134.29,0.1899,1,0.0,0
"6208-Windsong-Dr,-Arlington,-TX-76001","6208 Windsong Dr, Arlington, TX 76001",76001,Single Family,Standard,5,4,3232,27486,1985,699900,151,216.55,0.1176,1,0.0,0
"2717-S-Shady-Ln,-Arlington,-TX-76001","2717 S Shady Ln, Arlington, TX 76001",76001,Single Family,Standard,4,4,3789,16683,2007,799000,151,210.87,0.2271,1,0.0,0
"5732-Chelmsford-Trl,-Arlington,-TX-76018","5732 Chelmsford Trl, Arlington, TX 76018",76018,Single Family,Standard,4,3,2765,8189,1996,415000,150,150.09,0.3376,2,-7.78,1
"2006-Elmridge-Dr,-Arlington,-TX-76012","2006 Elmridge Dr, Arlington, TX 76012",76012,Single Family,Standard,4,2,1675,8189,1976,340000,147,202.99,0.2045,1,0.0,0
"4719-Cherry-Bark-Trl,-Arlington,-TX-76005","4719 Cherry Bark Trl, Arlington, TX 76005",76005,Single Family,Standard,3,3,2708,8320,2022,850000,147,313.88,0.3255,1,0.0,0
"1122-Millview-Dr,-Unit-2402,-Arlington,-TX-76012","1122 Millview Dr, Unit 2402, Arlington, TX 76012",76012,Condo,Standard,3,2,1200,758,1984,145000,147,120.83,1.5831,1,0.0,0
"1107-Waverly-Dr,-Arlington,-TX-76015","1107 Waverly Dr, Arlington, TX 76015",76015,Single Family,Standard,3,2,1660,7797,1971,259000,140,156.02,0.2129,3,3.6,1
"303-305-Cecile-Ct,-Arlington,-TX-76013","303/305 Cecile Ct, Arlington, TX 76013",76013,Single Family,Standard,3,2,1988,22211,1996,415000,146,208.75,0.0895,1,0.0,0
"704-Castlewood-Ln,-Arlington,-TX-76012","704 Castlewood Ln, Arlington, TX 76012",76012,Single Family,Standard,3,2,2419,9060,1973,339000,146,140.14,0.267,1,0.0,0
"1022-Shenandoah-Dr,-Arlington,-TX-76014","1022 Shenandoah Dr, Arlington, TX 76014",76014,Single Family,Standard,4,2,1713,8189,1973,299900,146,175.07,0.2092,1,0.0,0
"2301-Turner-Way,-Arlington,-TX-76001","2301 Turner Way, Arlington, TX 76001",76001,Single Family,Standard,3,2,3386,131116,1966,650000,145,191.97,0.0258,1,0.0,0
"4215-Swinley-Forest-Dr,-Arlington,-TX-76017","4215 Swinley Forest Dr, Arlington, TX 76017",76017,Townhouse,Standard,3,2.5,2202,3223,2022,420000,141,190.74,0.6832,1,0.0,0
"604-Windgate-Ct,-Arlington,-TX-76012","604 Windgate Ct, Arlington, TX 76012",76012,Single Family,Standard,2,2,1091,9148,1983,220000,140,201.65,0.1193,2,-6.38,1
"523-Zachum-Dr,-Arlington,-TX-76002","523 Zachum Dr, Arlington, TX 76002",76002,Single Family,Standard,5,3,3609,8189,2004,415000,140,114.99,0.4407,1,0.0,0
"2101-Vista-Ridge-Ct,-Arlington,-TX-76013","2101 Vista Ridge Ct, Arlington, TX 76013",76013,Single Family,Standard,3,3.5,4045,14593,1995,695000,139,171.82,0.2772,2,-0.71,1
"4302-Kingswick-Dr,-Arlington,-TX-76016","4302 Kingswick Dr, Arlington, TX 76016",76016,Single Family,Standard,4,2.5,2519,9845,1977,430000,139,170.7,0.2559,1,0.0,0
"2101-Count-Fleet-Dr,-Unit-502,-Arlington,-TX-76011","2101 Count Fleet Dr, Unit 502, Arlington, TX 76011",76011,Condo,Standard,2,1,900,2047,1983,127500,138,141.67,0.4397,2,-17.74,1
"2916-Forestwood-Dr,-Arlington,-TX-76006","2916 Forestwood Dr, Arlington, TX 76006",76006,Single Family,Standard,5,3.5,3502,12415,1996,640000,138,182.75,0.2821,1,0.0,0
"1020-Redbud-Ct,-Arlington,-TX-76012","1020 Redbud Ct, Arlington, TX 76012",76012,Single Family,Standard,3,2,1957,9975,1963,414900,138,212.01,0.1962,1,0.0,0
"2412-Aramic-Ct,-Arlington,-TX-76001","2412 Aramic Ct, Arlington, TX 76001",76001,Single Family,Standard,4,3.5,2866,7754,2003,487900,138,170.24,0.3696,1,0.0,0
"1201-Beaconsfield-Ln,-Apt-108,-Arlington,-TX-76011","1201 Beaconsfield Ln, Apt 108, Arlington, TX 76011",76011,Condo,Standard,3,3.5,1955,1089,2008,464900,137,237.8,1.7952,1,0.0,0
"1021-Western-Blvd,-Arlington,-TX-76013","1021 Western Blvd, Arlington, TX 76013",76013,Single Family,Standard,3,2,1680,9017,1953,349900,135,208.27,0.1863,1,0.0,0
"1723-Crest-Grove-Dr,-Unit-120B,-Arlington,-TX-76012","1723 Crest Grove Dr, Unit 120B, Arlington, TX 76012",76012,Condo,Standard,1,1,641,2004,1983,93000,134,145.09,0.3199,1,0.0,0
"2504-Moores-Lndg,-Arlington,-TX-76016","2504 Moores Lndg, Arlington, TX 76016",76016,Single Family,Standard,3,3,3034,5532,2016,480000,132,158.21,0.5484,3,-6.8,2
"2301-Basil-Dr,-Apt-F206,-Arlington,-TX-76006","2301 Basil Dr, Apt F206, Arlington, TX 76006",76006,Condo,Standard,2,2,1031,2744,1981,149900,131,145.39,0.3757,3,-14.34,2
"504-Chaffee-Dr,-Arlington,-TX-76006","504 Chaffee Dr, Arlington, TX 76006",76006,Single Family,Standard,4,2,2364,9496,1979,375000,131,158.63,0.2489,1,0.0,0
"2804-Bent-Tree-Ln,-Arlington,-TX-76016","2804 Bent Tree Ln, Arlington, TX 76016",76016,Single Family,Standard,3,2,1701,7492,1971,330000,131,194.0,0.227,1,0.0,0
"2116-Marilyn-Ln,-Arlington,-TX-76010","2116 Marilyn Ln, Arlington, TX 76010",76010,Single Family,Standard,4,1.5,1365,8102,1955,239900,126,175.75,0.1685,1,0.0,0
"6877-Brahman-Dr,-Arlington,-TX-76001","6877 Brahman Dr, Arlington, TX 76001",76001,Single Family,New Construction,5,3,3154,7187,2026,506990,128,160.75,0.4388,1,0.0,0
"2117-Newbury-Dr,-Arlington,-TX-76014","2117 Newbury Dr, Arlington, TX 76014",76014,Single Family,Standard,3,2,1550,7187,1982,267539,127,172.61,0.2157,1,0.0,0
"805-Crowley-Rd,-Arlington,-TX-76012","805 Crowley Rd, Arlington, TX 76012",76012,Single Family,Standard,4,4.5,4182,10149,1972,695000,126,166.19,0.4121,1,0.0,0
"2705-Black-Oak-Ln,-Arlington,-TX-76012","2705 Black Oak Ln, Arlington, TX 76012",76012,Single Family,Standard,4,3,2354,13983,1964,415000,120,176.3,0.1683,2,6.55,0
"1207-Beaconsfield-Ln,-Apt-405,-Arlington,-TX-76011","1207 Beaconsfield Ln, Apt 405, Arlington, TX 76011",76011,Condo,Standard,3,2.5,2268,216972,2008,595000,124,262.35,0.0105,1,0.0,0
"5668-Taylor-Trl,-Arlington,-TX-76017","5668 Taylor Trl, Arlington, TX 76017",76017,Single Family,New Construction,4,3.5,3647,6970,2026,689000,126,188.92,0.5232,1,0.0,0
"6211-Fox-Hunt-Dr,-Arlington,-TX-76001","6211 Fox Hunt Dr, Arlington, TX 76001",76001,Single Family,Standard,4,2.5,3120,8102,1994,472000,126,151.28,0.3851,2,-0.63,1
"1510-Lackland-St,-Arlington,-TX-76010","1510 Lackland St, Arlington, TX 76010",76010,Single Family,Standard,5,2,1619,7492,1955,287500,125,177.58,0.2161,1,0.0,0
"7107-Chambers-Creek-Ln,-Arlington,-TX-76002","7107 Chambers Creek Ln, Arlington, TX 76002",76002,Single Family,Standard,4,2.5,3261,7187,2000,385000,125,118.06,0.4537,2,-6.1,1
"3004-W-Shadow-Dr,-Arlington,-TX-76006","3004 W Shadow Dr, Arlington, TX 76006",76006,Single Family,Standard,5,6.5,9026,87120,1998,2650000,125,293.6,0.1036,1,0.0,0
"2120-Valleydale-Dr,-Arlington,-TX-76013","2120 Valleydale Dr, Arlington, TX 76013",76013,Single Family,Standard,3,2,2190,16509,1973,369000,125,168.49,0.1327,1,0.0,0
"6111-Sandstone-Dr,-Arlington,-TX-76001","6111 Sandstone Dr, Arlington, TX 76001",76001,Single Family,Standard,5,3.5,2980,7579,1993,440000,125,147.65,0.3932,1,0.0,0
"4921-Angus-Dr,-Arlington,-TX-76001","4921 Angus Dr, Arlington, TX 76001",76001,Single Family,New Construction,4,3,2502,7405,2026,464990,124,185.85,0.3379,1,0.0,0
"1107-Rimcrest-Dr,-Arlington,-TX-76017","1107 Rimcrest Dr, Arlington, TX 76017",76017,Single Family,Standard,3,2,1386,4835,1987,199000,124,143.58,0.2867,1,0.0,0
"3509-Yachtclub-Ct,-Arlington,-TX-76016","3509 Yachtclub Ct, Arlington, TX 76016",76016,Single Family,Standard,3,2.5,3056,18252,1984,750000,124,245.42,0.1674,3,-16.66,2
"6510-Daisy-Dr,-Arlington,-TX-76017","6510 Daisy Dr, Arlington, TX 76017",76017,Single Family,Standard,5,3,3188,7797,2003,454900,119,142.69,0.4089,1,0.0,0
"127-Kings-Row-St,-Arlington,-TX-76010","127 Kings Row St, Arlington, TX 76010",76010,Single Family,Standard,4,2,1881,9757,1968,225000,123,119.62,0.1928,1,0.0,0
"5407-Winged-Foot-Dr,-Arlington,-TX-76017","5407 Winged Foot Dr, Arlington, TX 76017",76017,Townhouse,Standard,3,2.5,1877,3354,2021,350000,120,186.47,0.5596,1,0.0,0
"1245-Blue-Lake-Blvd,-Arlington,-TX-76005","1245 Blue Lake Blvd, Arlington, TX 76005",76005,Single Family,Standard,4,5,4364,9845,2016,1199999,119,274.98,0.4433,1,0.0,0
"627-Lemon-Dr,-Arlington,-TX-76018","627 Lemon Dr, Arlington, TX 76018",76018,Single Family,Standard,3,2.5,1713,6011,1993,305000,120,178.05,0.285,2,-14.08,1
"5616-Atlantis-Ter,-Arlington,-TX-76016","5616 Atlantis Ter, Arlington, TX 76016",76016,Single Family,Standard,3,2,1303,7797,1977,269000,120,206.45,0.1671,2,-10.27,1
"6722-Tabor-Dr,-Arlington,-TX-76002","6722 Tabor Dr, Arlington, TX 76002",76002,Single Family,Standard,4,2.5,2886,7449,1997,444900,119,154.16,0.3874,1,0.0,0
"1100-Riverchase-Ln,-Unit-209,-Arlington,-TX-76011","1100 Riverchase Ln, Unit 209, Arlington, TX 76011",76011,Condo,Standard,2,1.5,939,941,1983,169999,118,181.04,0.9979,1,0.0,0
"1905-Easy-St,-Arlington,-TX-76013","1905 Easy St, Arlington, TX 76013",76013,Single Family,Standard,2,2,1775,7187,1960,280000,118,157.75,0.247,1,0.0,0
"3910-Cross-Bend-Ct,-Arlington,-TX-76016","3910 Cross Bend Ct, Arlington, TX 76016",76016,Single Family,Standard,3,3,2568,9278,1985,425000,118,165.5,0.2768,1,0.0,0
"517-E-Beady-Rd,-Arlington,-TX-76006","517 E Beady Rd, Arlington, TX 76006",76006,Single Family,Standard,3,2,2311,8102,1978,420000,118,181.74,0.2852,1,0.0,0
"5107-Racquet-Club-Dr,-Arlington,-TX-76017","5107 Racquet Club Dr, Arlington, TX 76017",76017,Single Family,Standard,5,4.5,3835,24394,1980,670000,118,174.71,0.1572,1,0.0,0
"6004-Ken-Ave,-Arlington,-TX-76001","6004 Ken Ave, Arlington, TX 76001",76001,Single Family,Standard,4,2.5,2814,34195,1971,767000,118,272.57,0.0823,1,0.0,0
"2121-Park-Willow-Ln,-Apt-C,-Arlington,-TX-76011","2121 Park Willow Ln, Apt C, Arlington, TX 76011",76011,Condo,Standard,2,2.5,1086,2744,1981,167499,118,154.23,0.3958,1,0.0,0
"4430-English-Maple-Dr,-Arlington,-TX-76005","4430 English Maple Dr, Arlington, TX 76005",76005,Single Family,Standard,3,2.5,2423,4617,2021,585000,117,241.44,0.5248,1,0.0,0
"346-Mesquite-Hill-Dr,-Arlington,-TX-76002","346 Mesquite Hill Dr, Arlington, TX 76002",76002,Single Family,Standard,3,2,1824,6186,2001,339000,117,185.86,0.2949,1,0.0,0
"1403-Laurel-Green-Ct,-Arlington,-TX-76005","1403 Laurel Green Ct, Arlington, TX 76005",76005,Single Family,Standard,3,3,3288,8625,2022,945000,117,287.41,0.3812,2,-3.08,1
"3304-Landhope-Cir,-Arlington,-TX-76016","3304 Landhope Cir, Arlington, TX 76016",76016,Single Family,Standard,3,2,2006,7275,2001,390000,116,194.42,0.2757,1,0.0,0
"1122-Millview-Dr,-Unit-701,-Arlington,-TX-76012","1122 Millview Dr, Unit 701, Arlington, TX 76012",76012,Condo,Standard,3,2,1199,1198,1984,129900,116,108.34,1.0008,2,3.92,0
"6811-Shore-Breeze-Ct,-Arlington,-TX-76016","6811 Shore Breeze Ct, Arlington, TX 76016",76016,Single Family,Standard,4,2.5,2462,5314,2006,359900,114,146.18,0.4633,1,0.0,0
"602-Flooded-Gum-St,-Arlington,-TX-76002","602 Flooded Gum St, Arlington, TX 76002",76002,Single Family,Standard,5,3,3527,6011,2004,332500,114,94.27,0.5868,1,0.0,0
"4810-Emerald-Grove-Dr,-Arlington,-TX-76005","4810 Emerald Grove Dr, Arlington, TX 76005",76005,Single Family,Standard,2,2,2250,5793,2022,645000,114,286.67,0.3884,1,0.0,0
"1310-Harwell-Dr,-Apt-4721,-Arlington,-TX-76011","1310 Harwell Dr, Apt 4721, Arlington, TX 76011",76011,Condo,Standard,1,1,656,1742,1983,109000,114,166.16,0.3766,2,-9.17,1
"5715-Trail-Crest-Dr,-Arlington,-TX-76017","5715 Trail Crest Dr, Arlington, TX 76017",76017,Single Family,Standard,3,2.5,1894,7187,1977,320000,113,168.95,0.2635,1,0.0,0
"4817-Beaver-Creek-Dr,-Arlington,-TX-76005","4817 Beaver Creek Dr, Arlington, TX 76005",76005,Single Family,Standard,2,2,2264,6534,2021,543000,112,239.84,0.3465,1,0.0,0
"1314-E-Lovers-Ln,-Arlington,-TX-76010","1314 E Lovers Ln, Arlington, TX 76010",76010,Single Family,Standard,3,2,1473,7492,1954,289000,111,196.2,0.1966,1,0.0,0
"2317-Springridge-Dr,-Arlington,-TX-76014","2317 Springridge Dr, Arlington, TX 76014",76014,Single Family,Standard,3,2,1492,7579,1981,350000,112,234.58,0.1969,1,0.0,0
"617-Truman-St,-Arlington,-TX-76011","617 Truman St, Arlington, TX 76011",76011,Single Family,Standard,3,2,1406,6970,1958,475000,111,337.84,0.2017,1,0.0,0
"4717-Beaver-Creek-Dr,-Arlington,-TX-76005","4717 Beaver Creek Dr, Arlington, TX 76005",76005,Single Family,Standard,2,2,2024,5881,2019,507900,111,250.94,0.3442,1,0.0,0
"2312-Balsam-Dr,-Apt-A105,-Arlington,-TX-76006","2312 Balsam Dr, Apt A105, Arlington, TX 76006",76006,Condo,Standard,2,1,808,2178,1980,124900,111,154.58,0.371,1,0.0,0
"3407-Dovecreek-Dr,-Arlington,-TX-76016","3407 Dovecreek Dr, Arlington, TX 76016",76016,Single Family,Standard,3,2,1909,7841,1979,324990,111,170.24,0.2435,2,-8.45,1
"520-Pecan-Acres-Ct,-Arlington,-TX-76013","520 Pecan Acres Ct, Arlington, TX 76013",76013,Townhouse,Standard,2,1.5,1120,1189,1981,179500,110,160.27,0.942,3,-25.21,2
"7700-Buccaneer-Cir,-Arlington,-TX-76016","7700 Buccaneer Cir, Arlington, TX 76016",76016,Single Family,Standard,4,2.5,2827,8233,2000,430000,110,152.1,0.3434,1,0.0,0
"535-Lochngreen-Trl,-Arlington,-TX-76012","535 Lochngreen Trl, Arlington, TX 76012",76012,Townhouse,Standard,3,2.5,2151,4182,1994,349900,110,162.67,0.5143,1,0.0,0
"5801-Mira-Lago-Ln,-Arlington,-TX-76017","5801 Mira Lago Ln, Arlington, TX 76017",76017,Single Family,Standard,3,3,1975,7144,2006,379900,110,192.35,0.2765,1,0.0,0
"5815-Bay-Club-Dr,-Arlington,-TX-76013","5815 Bay Club Dr, Arlington, TX 76013",76013,Single Family,Standard,5,5,4634,21432,1992,1850000,110,399.22,0.2162,1,0.0,0
"6410-Tuscany-Park-Dr,-Arlington,-TX-76016","6410 Tuscany Park Dr, Arlington, TX 76016",76016,Single Family,Standard,4,4.5,3498,7187,2024,699000,110,199.83,0.4867,2,-0.14,1
"4717-Morris-Heights-Dr,-Arlington,-TX-76016","4717 Morris Heights Dr, Arlington, TX 76016",76016,Single Family,Standard,3,4.5,3277,9148,1993,489000,110,149.22,0.3582,1,0.0,0
"2024-Crooked-Creek-Ln,-Arlington,-TX-76006","2024 Crooked Creek Ln, Arlington, TX 76006",76006,Single Family,Standard,4,3,2138,9278,1979,349000,109,163.24,0.2304,1,0.0,0
"1808-E-Cedar-Elm-Dr,-Arlington,-TX-76012","1808 E Cedar Elm Dr, Arlington, TX 76012",76012,Single Family,Standard,3,2.5,2293,9104,1970,350000,109,152.64,0.2519,1,0.0,0
"4110-Swinley-Forest-Dr,-Arlington,-TX-76017","4110 Swinley Forest Dr, Arlington, TX 76017",76017,Townhouse,Standard,3,2.5,2265,2831,2020,399900,108,176.56,0.8001,1,0.0,0
"4108-Swinley-Forest-Dr,-Arlington,-TX-76017","4108 Swinley Forest Dr, Arlington, TX 76017",76017,Townhouse,Standard,3,2.5,1872,3354,2020,339900,107,181.57,0.5581,1,0.0,0
"1413-Lackland-St,-Arlington,-TX-76010","1413 Lackland St, Arlington, TX 76010",76010,Single Family,Standard,5,3,1540,7318,1954,295000,106,191.56,0.2104,1,0.0,0
"2909-Pitkin-Dr,-Arlington,-TX-76006","2909 Pitkin Dr, Arlington, TX 76006",76006,Single Family,Standard,4,2.5,2597,12066,1985,399938,106,154.0,0.2152,1,0.0,0
"709-Gentry-Dr,-Arlington,-TX-76018","709 Gentry Dr, Arlington, TX 76018",76018,Single Family,Standard,4,2.5,2297,7187,1994,385000,105,167.61,0.3196,1,0.0,0
"1819-W-Cedar-Elm-Dr,-Arlington,-TX-76012","1819 W Cedar Elm Dr, Arlington, TX 76012",76012,Single Family,Standard,5,2,2679,10149,1968,375000,104,139.98,0.264,1,0.0,0
"6206-Aires-Dr,-Arlington,-TX-76001","6206 Aires Dr, Arlington, TX 76001",76001,Single Family,Standard,3,3,2111,6752,1985,334900,105,158.65,0.3126,1,0.0,0
"5707-Trail-Crest-Dr,-Arlington,-TX-76017","5707 Trail Crest Dr, Arlington, TX 76017",76017,Single Family,Standard,4,2,1954,7187,1977,347500,104,177.84,0.2719,1,0.0,0
"2312-Balsam-Dr,-Apt-A213,-Arlington,-TX-76006","2312 Balsam Dr, Apt A213, Arlington, TX 76006",76006,Condo,Standard,1,1,774,2091,1980,119900,103,154.91,0.3702,1,0.0,0
"5200-Independence-Ave,-Arlington,-TX-76017","5200 Independence Ave, Arlington, TX 76017",76017,Single Family,Standard,2,2,2284,8668,1992,365000,103,159.81,0.2635,1,0.0,0
"2103-Bay-Club-Dr,-Arlington,-TX-76013","2103 Bay Club Dr, Arlington, TX 76013",76013,Single Family,Standard,4,4.5,4120,14636,1985,644900,99,156.53,0.2815,3,-7.74,2
"2416-Park-Run-Dr,-Arlington,-TX-76016","2416 Park Run Dr, Arlington, TX 76016",76016,Single Family,Standard,5,4,3527,18295,2001,669000,102,189.68,0.1928,1,0.0,0
"2615-Fox-Creek-Trl,-Arlington,-TX-76017","2615 Fox Creek Trl, Arlington, TX 76017",76017,Single Family,Standard,4,2,3126,8407,2006,439999,102,140.75,0.3718,2,-5.38,1
"3620-Quail-Ln,-Arlington,-TX-76016","3620 Quail Ln, Arlington, TX 76016",76016,Single Family,Standard,4,3.5,4100,9148,2024,729900,101,178.02,0.4482,4,-15.08,2
