id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts
"2000-Crockett-Way,-Anna,-TX-75409","2000 Crockett Way, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,2218,,,329990,14,148.78,,1,0.0,0
"3209-Cross-Shore-Dr,-Anna,-TX-75409","3209 Cross Shore Dr, Anna, TX 75409",75409,Single Family,New Construction,4,,3038,,,443787,14,146.08,,17,17.22,7
"3044-Flintrock-Ln,-Anna,-TX-75409","3044 Flintrock Ln, Anna, TX 75409",75409,Single Family,New Construction,3,2,2032,,,359473,14,176.91,,1,0.0,0
"2526-Thayne-Dr,-Anna,-TX-75409","2526 Thayne Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,2114,7710,2017,376000,14,177.86,0.2742,5,-12.15,3
"2148-Hampton-St,-Anna,-TX-75409","2148 Hampton St, Anna, TX 75409",75409,Single Family,New Construction,4,,2239,,,406990,14,181.77,,24,-3.33,12
"773-Waterhouse-Lake-Dr,-Anna,-TX-75409","773 Waterhouse Lake Dr, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,2979,,,434000,14,145.69,,2,-2.25,1
"2707-Weston-Way,-Anna,-TX-75409","2707 Weston Way, Anna, TX 75409",75409,Single Family,New Construction,4,,1951,,,345990,14,177.34,,25,4.85,11
"1201-Century-Tree-Ln,-Anna,-TX-75409","1201 Century Tree Ln, Anna, TX 75409",75409,Single Family,New Construction,3,3,2466,6534,2025,439990,14,178.42,0.3774,3,-8.9,2
"809-Twin-Pine-Ct,-Anna,-TX-75409","809 Twin Pine Ct, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,3478,7710,2024,535990,14,154.11,0.4511,25,16.27,14
"2629-Grand-Teton-Dr,-Anna,-TX-75409","2629 Grand Teton Dr, Anna, TX 75409",75409,Single Family,New Construction,5,3,2791,,,399852,14,143.26,,1,0.0,0
"1501-Sherwood-Dr,-Anna,-TX-75409","1501 Sherwood Dr, Anna, TX 75409",75409,Single Family,Standard,4,2,2303,8320,2018,435000,14,188.88,0.2768,3,-6.65,2
"1620-Esra-Ln,-Anna,-TX-75409","1620 Esra Ln, Anna, TX 75409",75409,Single Family,New Construction,4,2.5,2449,,,449900,14,183.71,,3,-0.66,1
"3205-Cross-Shore-Dr,-Anna,-TX-75409","3205 Cross Shore Dr, Anna, TX 75409",75409,Single Family,New Construction,4,,2605,,,402990,14,154.7,,24,7.47,10
"3213-Cross-Shore-Dr,-Anna,-TX-75409","3213 Cross Shore Dr, Anna, TX 75409",75409,Single Family,New Construction,5,,2733,,,475950,14,174.15,,25,-6.67,10
"900-Amenduni-Ln,-Anna,-TX-75409","900 Amenduni Ln, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,2757,5153,2026,456650,13,165.63,0.535,1,0.0,0
"901-Tartane-Dr,-Anna,-TX-75409","901 Tartane Dr, Anna, TX 75409",75409,Single Family,New Construction,3,2.5,1950,,,420500,13,215.64,,1,0.0,0
"805-Santa-Lucia-Dr,-Anna,-TX-75409","805 Santa Lucia Dr, Anna, TX 75409",75409,Single Family,New Construction,4,2.5,1805,,,324000,13,179.5,,1,0.0,0
"620-Lido-Ln,-Anna,-TX-75409","620 Lido Ln, Anna, TX 75409",75409,Single Family,New Construction,4,4,3532,,,509000,13,144.11,,1,0.0,0
"1325-Staffords-Point-Ln,-Anna,-TX-75409","1325 Staffords Point Ln, Anna, TX 75409",75409,Single Family,New Construction,4,3,2632,6926,2026,464990,13,176.67,0.38,1,0.0,0
"233-Waterhouse-Lake-Dr,-Anna,-TX-75409","233 Waterhouse Lake Dr, Anna, TX 75409",75409,Townhouse,New Construction,3,,1745,,,283240,13,162.32,,25,-16.69,12
"3405-Running-Spring-Dr,-Anna,-TX-75409","3405 Running Spring Dr, Anna, TX 75409",75409,Single Family,New Construction,5,3,2894,,2026,537220,13,185.63,,1,0.0,0
"3413-Running-Spring-Dr,-Anna,-TX-75409","3413 Running Spring Dr, Anna, TX 75409",75409,Single Family,New Construction,4,2.5,2054,,2026,468990,13,228.33,,1,0.0,0
"1800-Gardendale-Hollow-Ln,-Anna,-TX-75409","1800 Gardendale Hollow Ln, Anna, TX 75409",75409,Single Family,New Construction,5,3,2791,5227,2026,427747,13,153.26,0.534,2,-1.16,1
"1636-Arches-Rd,-Anna,-TX-75409","1636 Arches Rd, Anna, TX 75409",75409,Single Family,New Construction,4,2.5,2357,,2026,355588,13,150.86,,2,-4.18,1
"2501-Freeman-St,-Anna,-TX-75409","2501 Freeman St, Anna, TX 75409",75409,Single Family,New Construction,5,3.5,2845,15311,2026,429990,13,151.14,0.1858,1,0.0,0
"3048-Flintrock-Ln,-Anna,-TX-75409","3048 Flintrock Ln, Anna, TX 75409",75409,Single Family,New Construction,5,3.5,3038,,,468987,13,154.37,,1,0.0,0
"3687-Desperado-Way,-Anna,-TX-75409","3687 Desperado Way, Anna, TX 75409",75409,Single Family,New Construction,5,3.5,2330,,,362984,13,155.79,,1,0.0,0
"2920-Wild-Flower-Ln,-Anna,-TX-75409","2920 Wild Flower Ln, Anna, TX 75409",75409,Single Family,New Construction,3,,2330,,,335990,13,144.2,,21,0.6,9
"3683-Desperado-Way,-Anna,-TX-75409","3683 Desperado Way, Anna, TX 75409",75409,Single Family,New Construction,3,2,1500,,,301469,13,200.98,,1,0.0,0
"745-Waterhouse-Lake-Dr,-Anna,-TX-75409","745 Waterhouse Lake Dr, Anna, TX 75409",75409,Single Family,New Construction,5,3.5,3155,,,432000,13,136.93,,3,-12.37,2
"1100-Faringdon-Dr,-Anna,-TX-75409","1100 Faringdon Dr, Anna, TX 75409",75409,Single Family,Standard,4,2.5,2058,7797,2020,419000,13,203.6,0.2639,1,0.0,0
"729-Jessica-Lynn-Ln,-Anna,-TX-75409","729 Jessica Lynn Ln, Anna, TX 75409",75409,Single Family,Standard,4,3.5,2205,6142,2022,362500,13,164.4,0.359,1,0.0,0
"216-Meadow-Lark-Ln,-Anna,-TX-75409","216 Meadow Lark Ln, Anna, TX 75409",75409,Single Family,Standard,3,2,1423,7405,2004,259900,13,182.64,0.1922,1,0.0,0
"2928-Olympic-Dr,-Anna,-TX-75409","2928 Olympic Dr, Anna, TX 75409",75409,Single Family,New Construction,3,,1507,,,301890,13,200.33,,19,-30.43,10
"1673-Road-Runner-Rd,-Anna,-TX-75409","1673 Road Runner Rd, Anna, TX 75409",75409,Single Family,Standard,4,3,2723,73094,1976,715000,13,262.58,0.0373,2,0.0,0
"2033-Hickory-Chase-Ln,-Anna,-TX-75409","2033 Hickory Chase Ln, Anna, TX 75409",75409,Single Family,New Construction,4,2,2038,7501,2026,425538,13,208.8,0.2717,1,0.0,0
"108-Santa-Lucia-Dr,-Anna,-TX-75409","108 Santa Lucia Dr, Anna, TX 75409",75409,Single Family,New Construction,5,4.5,4058,,,559000,12,137.75,,1,0.0,0
"1009-Santa-Lucia-Dr,-Anna,-TX-75409","1009 Santa Lucia Dr, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,2256,,,419000,12,185.73,,1,0.0,0
"1609-Cydney-Ln,-Anna,-TX-75409","1609 Cydney Ln, Anna, TX 75409",75409,Single Family,New Construction,3,2,1642,,,319990,12,194.88,,3,-8.63,2
"2632-Glacier-Rd,-Anna,-TX-75409","2632 Glacier Rd, Anna, TX 75409",75409,Single Family,New Construction,4,3,2397,,2026,382830,12,159.71,,4,-2.55,2
"640-Brock-Dr,-Anna,-TX-75409","640 Brock Dr, Anna, TX 75409",75409,Single Family,Standard,4,2,1663,9757,2017,325000,13,195.43,0.1704,2,-1.52,1
"2610-Stevenson-St,-Anna,-TX-75409","2610 Stevenson St, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,2684,,2026,369990,12,137.85,,1,0.0,0
"1804-Amber-Gate-Dr,-Anna,-TX-75409","1804 Amber Gate Dr, Anna, TX 75409",75409,Single Family,New Construction,3,2,2114,,2026,434910,12,205.73,,1,0.0,0
