id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,ppsfScore,domScore,cutScore,compositeScore,ppsfVsZipMedian,zipCount
"6877-Brahman-Dr,-Arlington,-TX-76001","6877 Brahman Dr, Arlington, TX 76001",76001,Single Family,New Construction,5,3,3154.0,7187,2026.0,506990.0,128.0,160.75,0.4388,1.0,0.0,0.0,63.0,77.8,3.7,56.3,-3.5,54
"1808-E-Cedar-Elm-Dr,-Arlington,-TX-76012","1808 E Cedar Elm Dr, Arlington, TX 76012",76012,Single Family,Standard,3,2.5,2293.0,9104,1970.0,350000.0,109.0,152.64,0.2519,1.0,0.0,0.0,72.5,60.0,12.5,56.1,-8.2,40
"802-Crest-Oak-Ct,-Arlington,-TX-76012","802 Crest Oak Ct, Arlington, TX 76012",76012,Single Family,Standard,4,2,2387.0,6142,1972.0,360000.0,86.0,150.82,0.3886,1.0,0.0,0.0,80.0,50.0,12.5,56.0,-9.3,40
"2105-Cottie-Ln,-Arlington,-TX-76010","2105 Cottie Ln, Arlington, TX 76010",76010,Single Family,Standard,3,2,1962.0,9322,1958.0,327000.0,76.0,166.67,0.2105,1.0,0.0,0.0,84.6,50.0,0.0,55.6,-15.0,26
"1107-Waverly-Dr,-Arlington,-TX-76015","1107 Waverly Dr, Arlington, TX 76015",76015,Single Family,Standard,3,2,1660.0,7797,1971.0,259000.0,140.0,156.02,0.2129,3.0,3.6,1.0,75.0,62.5,0.0,55.6,-7.9,8
"1816-Southpark-Dr,-Arlington,-TX-76013","1816 Southpark Dr, Arlington, TX 76013",76013,Single Family,Standard,4,3,3242.0,13678,1977.0,594900.0,159.0,183.5,0.237,1.0,0.0,0.0,47.4,94.7,5.3,55.5,4.5,38
"5200-Independence-Ave,-Arlington,-TX-76017","5200 Independence Ave, Arlington, TX 76017",76017,Single Family,Standard,2,2,2284.0,8668,1992.0,365000.0,103.0,159.81,0.2635,1.0,0.0,0.0,68.8,68.8,2.1,55.4,-5.7,48
"6514-Daisy-Dr,-Arlington,-TX-76017","6514 Daisy Dr, Arlington, TX 76017",76017,Single Family,Standard,5,3.5,3702.0,11631,2003.0,475000.0,70.0,128.31,0.3183,1.0,0.0,0.0,97.9,31.2,2.1,55.4,-24.3,48
"3710-Falcon-Lake-Dr,-Arlington,-TX-76016","3710 Falcon Lake Dr, Arlington, TX 76016",76016,Single Family,Standard,4,3.5,2728.0,11151,1979.0,425000.0,78.0,155.79,0.2446,1.0,0.0,0.0,82.8,50.0,1.7,55.1,-9.6,58
"6206-Aires-Dr,-Arlington,-TX-76001","6206 Aires Dr, Arlington, TX 76001",76001,Single Family,Standard,3,3,2111.0,6752,1985.0,334900.0,105.0,158.65,0.3126,1.0,0.0,0.0,66.7,68.5,3.7,54.7,-4.7,54
"5616-Atlantis-Ter,-Arlington,-TX-76016","5616 Atlantis Ter, Arlington, TX 76016",76016,Single Family,Standard,3,2,1303.0,7797,1977.0,269000.0,120.0,206.45,0.1671,2.0,-10.27,1.0,13.8,84.5,91.4,54.1,19.8,58
"2108-Edgewood-Ct,-Arlington,-TX-76013","2108 Edgewood Ct, Arlington, TX 76013",76013,Single Family,Standard,4,3,2506.0,7536,1973.0,381900.0,75.0,152.39,0.3325,1.0,0.0,0.0,86.8,39.5,5.3,53.9,-13.2,38
"535-Lochngreen-Trl,-Arlington,-TX-76012","535 Lochngreen Trl, Arlington, TX 76012",76012,Townhouse,Standard,3,2.5,2151.0,4182,1994.0,349900.0,110.0,162.67,0.5143,1.0,0.0,0.0,65.0,62.5,12.5,53.6,-2.1,40
"2910-Lakeshore-Ct,-Arlington,-TX-76013","2910 Lakeshore Ct, Arlington, TX 76013",76013,Single Family,Standard,4,3.5,3333.0,14810,1982.0,961969.0,154.0,288.62,0.2251,2.0,-18.48,1.0,5.3,92.1,94.7,53.6,64.3,38
"1104-Angel-Fire-Ln,-Arlington,-TX-76001","1104 Angel Fire Ln, Arlington, TX 76001",76001,Single Family,Standard,4,2,2134.0,7187,1997.0,355000.0,62.0,166.35,0.2969,2.0,-6.55,1.0,51.9,33.3,92.6,53.5,-0.1,54
"4017-Jasmine-Fox-Ln,-Arlington,-TX-76005","4017 Jasmine Fox Ln, Arlington, TX 76005",76005,Single Family,Standard,4,4,4132.0,8625,2014.0,999000.0,206.0,241.77,0.4791,1.0,0.0,0.0,48.7,89.7,0.0,53.3,0.1,39
"2916-Forestwood-Dr,-Arlington,-TX-76006","2916 Forestwood Dr, Arlington, TX 76006",76006,Single Family,Standard,5,3.5,3502.0,12415,1996.0,640000.0,138.0,182.75,0.2821,1.0,0.0,0.0,50.0,85.0,5.0,53.2,0.1,20
"6707-Us-287-Hwy,-Arlington,-TX-76001","6707 Us 287 Hwy, Arlington, TX 76001",76001,Single Family,Standard,5,4,3983.0,219063,1987.0,1125000.0,180.0,282.45,0.0182,2.0,-25.0,1.0,1.9,94.4,96.3,53.1,69.6,54
"2308-Denham-Dr,-Arlington,-TX-76001","2308 Denham Dr, Arlington, TX 76001",76001,Single Family,Standard,4,2.5,3006.0,7623,1999.0,458000.0,83.0,152.36,0.3943,1.0,0.0,0.0,74.1,53.7,3.7,52.9,-8.5,54
"1304-E-Lovers-Ln,-Arlington,-TX-76010","1304 E Lovers Ln, Arlington, TX 76010",76010,Single Family,Standard,4,2,1106.0,7492,1954.0,220000.0,309.0,198.92,0.1476,1.0,0.0,0.0,42.3,96.2,0.0,52.7,1.4,26
"5715-Trail-Crest-Dr,-Arlington,-TX-76017","5715 Trail Crest Dr, Arlington, TX 76017",76017,Single Family,Standard,3,2.5,1894.0,7187,1977.0,320000.0,113.0,168.95,0.2635,1.0,0.0,0.0,54.2,79.2,2.1,52.5,-0.3,48
"517-E-Beady-Rd,-Arlington,-TX-76006","517 E Beady Rd, Arlington, TX 76006",76006,Single Family,Standard,3,2,2311.0,8102,1978.0,420000.0,118.0,181.74,0.2852,1.0,0.0,0.0,60.0,70.0,5.0,52.5,-0.4,20
"7007-Glenshire-Dr,-Arlington,-TX-76002","7007 Glenshire Dr, Arlington, TX 76002",76002,Single Family,Standard,4,2,1857.0,1856,1999.0,324999.0,83.0,175.01,1.0005,1.0,0.0,0.0,58.3,75.0,0.0,52.5,-3.3,24
"4708-Woodfield-Dr,-Arlington,-TX-76016","4708 Woodfield Dr, Arlington, TX 76016",76016,Single Family,Standard,3,2,1861.0,7797,1979.0,299999.0,84.0,161.2,0.2387,1.0,0.0,0.0,74.1,53.4,1.7,52.4,-6.4,58
"1703-Wolf-Creek-Dr,-Arlington,-TX-76018","1703 Wolf Creek Dr, Arlington, TX 76018",76018,Single Family,Standard,3,2.5,2353.0,7492,2004.0,344900.0,69.0,146.58,0.3141,1.0,0.0,0.0,78.9,47.4,0.0,52.1,-11.4,19
"4246-Cascade-Sky-Dr,-Arlington,-TX-76005","4246 Cascade Sky Dr, Arlington, TX 76005",76005,Townhouse,Standard,3,2.5,2073.0,3006,2018.0,395000.0,71.0,190.55,0.6896,1.0,0.0,0.0,97.4,23.1,0.0,51.9,-21.1,39
"3509-Yachtclub-Ct,-Arlington,-TX-76016","3509 Yachtclub Ct, Arlington, TX 76016",76016,Single Family,Standard,3,2.5,3056.0,18252,1984.0,750000.0,124.0,245.42,0.1674,3.0,-16.66,2.0,5.2,86.2,96.6,51.8,42.4,58
"7911-Decoy-Dr,-Arlington,-TX-76002","7911 Decoy Dr, Arlington, TX 76002",76002,Single Family,Standard,4,2,2355.0,7405,2004.0,375000.0,65.0,159.24,0.318,1.0,0.0,0.0,79.2,45.8,0.0,51.7,-12.0,24
"3411-Sheffield-Dr,-Arlington,-TX-76013","3411 Sheffield Dr, Arlington, TX 76013",76013,Single Family,Standard,4,3,2200.0,10411,1973.0,295000.0,54.0,134.09,0.2113,1.0,0.0,0.0,100.0,15.8,5.3,51.6,-23.7,38
"7305-Marsland-Ln,-Arlington,-TX-76001","7305 Marsland Ln, Arlington, TX 76001",76001,Single Family,Standard,5,2.5,2450.0,5489,2001.0,375000.0,82.0,153.06,0.4463,1.0,0.0,0.0,72.2,51.9,3.7,51.4,-8.1,54
"2108-Warwick-Dr,-Arlington,-TX-76015","2108 Warwick Dr, Arlington, TX 76015",76015,Single Family,Standard,3,2,1592.0,8407,1973.0,274000.0,198.0,172.11,0.1894,1.0,0.0,0.0,50.0,75.0,12.5,51.2,1.6,8
"1110-Park-St,-Arlington,-TX-76011","1110 Park St, Arlington, TX 76011",76011,Single Family,Standard,4,1.5,1750.0,9060,1957.0,479900.0,159.0,274.23,0.1932,2.0,-9.44,1.0,22.2,66.7,88.9,51.1,7.6,9
"2117-Franklin-Dr,-Arlington,-TX-76011","2117 Franklin Dr, Arlington, TX 76011",76011,Single Family,Standard,5,4,2804.0,10803,1973.0,455000.0,49.0,162.27,0.2596,1.0,0.0,0.0,100.0,11.1,11.1,51.1,-36.3,9
"6506-Blackberry-Dr,-Arlington,-TX-76016","6506 Blackberry Dr, Arlington, TX 76016",76016,Single Family,Standard,3,2,1709.0,7187,1979.0,280000.0,85.0,163.84,0.2378,1.0,0.0,0.0,67.2,56.9,1.7,50.5,-4.9,58
"7002-Forestview-Dr,-Arlington,-TX-76016","7002 Forestview Dr, Arlington, TX 76016",76016,Single Family,Standard,4,2,2063.0,7231,1980.0,299900.0,64.0,145.37,0.2853,1.0,0.0,0.0,89.7,27.6,1.7,50.3,-15.6,58
"1413-Lackland-St,-Arlington,-TX-76010","1413 Lackland St, Arlington, TX 76010",76010,Single Family,Standard,5,3,1540.0,7318,1954.0,295000.0,106.0,191.56,0.2104,1.0,0.0,0.0,57.7,69.2,0.0,50.2,-2.3,26
"2013-Alan-A-Dale-Rd,-Arlington,-TX-76013","2013 Alan A Dale Rd, Arlington, TX 76013",76013,Single Family,Standard,3,1.5,1376.0,7318,1959.0,200000.0,56.0,145.35,0.188,1.0,0.0,0.0,92.1,21.1,5.3,49.9,-17.2,38
"805-Crowley-Rd,-Arlington,-TX-76012","805 Crowley Rd, Arlington, TX 76012",76012,Single Family,Standard,4,4.5,4182.0,10149,1972.0,695000.0,126.0,166.19,0.4121,1.0,0.0,0.0,52.5,67.5,12.5,49.8,-0.0,40
"2406-Hollandale-Cir,-Arlington,-TX-76010","2406 Hollandale Cir, Arlington, TX 76010",76010,Single Family,Standard,4,3,2244.0,8320,1971.0,415000.0,78.0,184.94,0.2697,1.0,0.0,0.0,65.4,57.7,0.0,49.6,-5.7,26
"6419-Willowstone-Trl,-Arlington,-TX-76018","6419 Willowstone Trl, Arlington, TX 76018",76018,Single Family,Standard,4,2.5,2674.0,7797,1999.0,400000.0,43.0,149.59,0.343,2.0,-5.88,1.0,68.4,5.3,84.2,49.5,-9.6,19
"604-Windgate-Ct,-Arlington,-TX-76012","604 Windgate Ct, Arlington, TX 76012",76012,Single Family,Standard,2,2,1091.0,9148,1983.0,220000.0,140.0,201.65,0.1193,2.0,-6.38,1.0,12.5,72.5,92.5,49.5,21.3,40
"2008-Iron-Horse-Ct,-Arlington,-TX-76017","2008 Iron Horse Ct, Arlington, TX 76017",76017,Single Family,Standard,4,3,2526.0,9191,1979.0,428999.0,61.0,169.83,0.2748,2.0,-10.53,1.0,50.0,20.8,97.9,49.4,0.3,48
"2412-Aramic-Ct,-Arlington,-TX-76001","2412 Aramic Ct, Arlington, TX 76001",76001,Single Family,Standard,4,3.5,2866.0,7754,2003.0,487900.0,138.0,170.24,0.3696,1.0,0.0,0.0,46.3,79.6,3.7,49.4,2.2,54
"7817-Longbow-Ln,-Arlington,-TX-76002","7817 Longbow Ln, Arlington, TX 76002",76002,Single Family,Standard,4,3,3127.0,7405,2004.0,515000.0,68.0,164.69,0.4223,1.0,0.0,0.0,70.8,50.0,0.0,49.4,-9.0,24
"878-Hatton-Sumner-Pl,-Arlington,-TX-76005","878 Hatton Sumner Pl, Arlington, TX 76005",76005,Townhouse,Standard,3,2,1772.0,5793,2017.0,439500.0,76.0,248.02,0.3059,3.0,-6.47,1.0,43.6,33.3,89.7,49.2,2.7,39
"6009-Kenilworth-Dr,-Arlington,-TX-76001","6009 Kenilworth Dr, Arlington, TX 76001",76001,Single Family,Standard,3,2,1838.0,7536,1988.0,330000.0,173.0,179.54,0.2439,1.0,0.0,0.0,37.0,90.7,3.7,49.2,7.8,54
"529-Lochngreen-Trl,-Arlington,-TX-76012","529 Lochngreen Trl, Arlington, TX 76012",76012,Townhouse,Standard,2,2.5,1919.0,3006,1994.0,350000.0,299.0,182.39,0.6384,1.0,0.0,0.0,27.5,97.5,12.5,49.0,9.7,40
"3718-Pelican-Rest-Way,-Arlington,-TX-76005","3718 Pelican Rest Way, Arlington, TX 76005",76005,Townhouse,Standard,3,3.5,2011.0,1525,2021.0,500000.0,202.0,248.63,1.3187,2.0,0.0,0.0,41.0,87.2,0.0,49.0,2.9,39
"5107-Racquet-Club-Dr,-Arlington,-TX-76017","5107 Racquet Club Dr, Arlington, TX 76017",76017,Single Family,Standard,5,4.5,3835.0,24394,1980.0,670000.0,118.0,174.71,0.1572,1.0,0.0,0.0,43.8,81.2,2.1,48.5,3.1,48
"2117-Newbury-Dr,-Arlington,-TX-76014","2117 Newbury Dr, Arlington, TX 76014",76014,Single Family,Standard,3,2,1550.0,7187,1982.0,267539.0,127.0,172.61,0.2157,1.0,0.0,0.0,53.8,69.2,0.0,48.5,0.0,13
"4817-Beaver-Creek-Dr,-Arlington,-TX-76005","4817 Beaver Creek Dr, Arlington, TX 76005",76005,Single Family,Standard,2,2,2264.0,6534,2021.0,543000.0,112.0,239.84,0.3465,1.0,0.0,0.0,59.0,61.5,0.0,48.1,-0.7,39
"7301-Tin-Cup-Dr,-Arlington,-TX-76001","7301 Tin Cup Dr, Arlington, TX 76001",76001,Single Family,Standard,4,2.5,3032.0,6490,2001.0,370000.0,49.0,122.03,0.4672,2.0,23.33,0.0,98.1,11.1,0.0,48.1,-26.7,54
"1309-Marydale-Dr,-Arlington,-TX-76013","1309 Marydale Dr, Arlington, TX 76013",76013,Single Family,Standard,3,2,1750.0,7492,1952.0,290000.0,77.0,165.71,0.2336,1.0,0.0,0.0,63.2,52.6,5.3,47.9,-5.6,38
"346-Mesquite-Hill-Dr,-Arlington,-TX-76002","346 Mesquite Hill Dr, Arlington, TX 76002",76002,Single Family,Standard,3,2,1824.0,6186,2001.0,339000.0,117.0,185.86,0.2949,1.0,0.0,0.0,41.7,83.3,0.0,47.9,2.7,24
"6410-Tuscany-Park-Dr,-Arlington,-TX-76016","6410 Tuscany Park Dr, Arlington, TX 76016",76016,Single Family,Standard,4,4.5,3498.0,7187,2024.0,699000.0,110.0,199.83,0.4867,2.0,-0.14,1.0,15.5,72.4,77.6,47.8,16.0,58
"1022-Shenandoah-Dr,-Arlington,-TX-76014","1022 Shenandoah Dr, Arlington, TX 76014",76014,Single Family,Standard,4,2,1713.0,8189,1973.0,299900.0,146.0,175.07,0.2092,1.0,0.0,0.0,46.2,76.9,0.0,47.7,1.4,13
"4430-English-Maple-Dr,-Arlington,-TX-76005","4430 English Maple Dr, Arlington, TX 76005",76005,Single Family,Standard,3,2.5,2423.0,4617,2021.0,585000.0,117.0,241.44,0.5248,1.0,0.0,0.0,53.8,66.7,0.0,47.6,-0.0,39
"1409-Dundee-Dr,-Arlington,-TX-76002","1409 Dundee Dr, Arlington, TX 76002",76002,Single Family,Standard,3,2,1897.0,7797,2002.0,320000.0,68.0,168.69,0.2433,1.0,0.0,0.0,66.7,50.0,0.0,47.5,-6.8,24
"3204-Seaboard-Dr,-Arlington,-TX-76014","3204 Seaboard Dr, Arlington, TX 76014",76014,Single Family,Standard,3,2,1362.0,8276,1983.0,227900.0,96.0,167.33,0.1646,1.0,0.0,0.0,69.2,46.2,0.0,47.3,-3.1,13
"709-Gentry-Dr,-Arlington,-TX-76018","709 Gentry Dr, Arlington, TX 76018",76018,Single Family,Standard,4,2.5,2297.0,7187,1994.0,385000.0,105.0,167.61,0.3196,1.0,0.0,0.0,47.4,73.7,0.0,47.1,1.3,19
"2325-Overland-Ln,-Arlington,-TX-76014","2325 Overland Ln, Arlington, TX 76014",76014,Townhouse,Standard,3,2,1239.0,1873,1973.0,179700.0,57.0,145.04,0.6615,1.0,0.0,0.0,92.3,15.4,0.0,46.9,-16.0,13
"2135-Fleur-De-Lis-Ct,-Arlington,-TX-76012","2135 Fleur De Lis Ct, Arlington, TX 76012",76012,Single Family,Standard,5,3.5,2900.0,6011,1970.0,480000.0,89.0,165.52,0.4824,1.0,0.0,0.0,57.5,52.5,12.5,46.8,-0.4,40
"6218-Kingswood-Dr,-Arlington,-TX-76001","6218 Kingswood Dr, Arlington, TX 76001",76001,Single Family,Standard,4,2.5,2381.0,10881,2001.0,387000.0,85.0,162.54,0.2188,1.0,0.0,0.0,57.4,57.4,3.7,46.7,-2.4,54
"5506-Grantmont-Dr,-Arlington,-TX-76016","5506 Grantmont Dr, Arlington, TX 76016",76016,Single Family,Standard,3,2,1786.0,8625,1979.0,290000.0,75.0,162.37,0.2071,1.0,0.0,0.0,70.7,41.4,1.7,46.6,-5.8,58
"7009-Forestview-Dr,-Arlington,-TX-76016","7009 Forestview Dr, Arlington, TX 76016",76016,Single Family,Standard,3,2,1806.0,7231,1980.0,300000.0,82.0,166.11,0.2498,1.0,0.0,0.0,62.1,51.7,1.7,46.4,-3.6,58
"5525-Safari-Trl,-Arlington,-TX-76018","5525 Safari Trl, Arlington, TX 76018",76018,Single Family,Standard,4,2,1603.0,5053,1985.0,220000.0,48.0,137.24,0.3172,1.0,0.0,0.0,94.7,10.5,0.0,46.3,-17.1,19
"1314-E-Lovers-Ln,-Arlington,-TX-76010","1314 E Lovers Ln, Arlington, TX 76010",76010,Single Family,Standard,3,2,1473.0,7492,1954.0,289000.0,111.0,196.2,0.1966,1.0,0.0,0.0,46.2,73.1,0.0,46.3,0.0,26
"6401-Brownlee-Ln,-Arlington,-TX-76018","6401 Brownlee Ln, Arlington, TX 76018",76018,Single Family,Standard,4,2.5,2483.0,7884,1987.0,368793.0,64.0,148.53,0.3149,1.0,0.0,0.0,73.7,36.8,0.0,46.1,-10.3,19
"3015-Forestwood-Dr,-Arlington,-TX-76006","3015 Forestwood Dr, Arlington, TX 76006",76006,Single Family,Standard,4,5,3839.0,17642,1992.0,825000.0,162.0,214.9,0.2176,1.0,0.0,0.0,30.0,90.0,5.0,46.0,17.7,20
"2414-Lakeview-Cir,-Arlington,-TX-76013","2414 Lakeview Cir, Arlington, TX 76013",76013,Single Family,Standard,4,2.5,2796.0,11500,1970.0,415000.0,51.0,148.43,0.2431,1.0,0.0,0.0,89.5,13.2,5.3,45.9,-15.5,38
"702-Matador-Ln,-Arlington,-TX-76002","702 Matador Ln, Arlington, TX 76002",76002,Single Family,Standard,6,4,3222.0,7187,2023.0,590000.0,70.0,183.12,0.4483,1.0,0.0,0.0,50.0,66.7,0.0,45.8,1.2,24
"915-Freestone-Dr,-Arlington,-TX-76017","915 Freestone Dr, Arlington, TX 76017",76017,Single Family,Standard,5,2,1970.0,8799,1984.0,308000.0,77.0,156.35,0.2239,1.0,0.0,0.0,72.9,35.4,2.1,45.6,-7.7,48
"6406-Nicole-Way,-Arlington,-TX-76002","6406 Nicole Way, Arlington, TX 76002",76002,Single Family,Standard,3,2,1431.0,6011,1995.0,250000.0,68.0,174.7,0.2381,1.0,0.0,0.0,62.5,50.0,0.0,45.6,-3.5,24
"5505-Oak-Brook-Rd,-Arlington,-TX-76016","5505 Oak Brook Rd, Arlington, TX 76016",76016,Single Family,Standard,3,2,1825.0,8712,1984.0,326000.0,62.0,178.63,0.2095,3.0,-5.2,2.0,44.8,25.9,81.0,45.4,3.7,58
"4110-Swinley-Forest-Dr,-Arlington,-TX-76017","4110 Swinley Forest Dr, Arlington, TX 76017",76017,Townhouse,Standard,3,2.5,2265.0,2831,2020.0,399900.0,108.0,176.56,0.8001,1.0,0.0,0.0,41.7,75.0,2.1,45.4,4.2,48
"1403-Laurel-Green-Ct,-Arlington,-TX-76005","1403 Laurel Green Ct, Arlington, TX 76005",76005,Single Family,Standard,3,3,3288.0,8625,2022.0,945000.0,117.0,287.41,0.3812,2.0,-3.08,1.0,15.4,66.7,74.4,45.1,19.0,39
"1420-Bennett-Dr,-Arlington,-TX-76013","1420 Bennett Dr, Arlington, TX 76013",76013,Single Family,Standard,4,1,1296.0,7492,1951.0,265000.0,89.0,204.48,0.173,2.0,-1.85,1.0,15.8,60.5,84.2,45.1,16.4,38
"4917-Rockford-Ct,-Arlington,-TX-76017","4917 Rockford Ct, Arlington, TX 76017",76017,Single Family,Standard,4,2.5,2112.0,9235,1984.0,340000.0,82.0,160.98,0.2287,1.0,0.0,0.0,66.7,41.7,2.1,45.0,-5.0,48
"2304-Balsam-Dr,-Apt-E107,-Arlington,-TX-76006","2304 Balsam Dr, Apt E107, Arlington, TX 76006",76006,Townhouse,Standard,2,1,808.0,2134,1981.0,131700.0,51.0,163.0,0.3786,1.0,0.0,0.0,90.0,10.0,5.0,45.0,-10.7,20
"6705-Glade-Dr,-Arlington,-TX-76001","6705 Glade Dr, Arlington, TX 76001",76001,Single Family,Standard,5,4.5,3281.0,7405,2003.0,480000.0,50.0,146.3,0.4431,1.0,0.0,0.0,85.2,16.7,3.7,44.9,-12.1,54
"1817-Rhinevalley-Dr,-Arlington,-TX-76012","1817 Rhinevalley Dr, Arlington, TX 76012",76012,Single Family,Standard,4,3,2304.0,9235,1976.0,419500.0,65.0,182.07,0.2495,4.0,-6.76,2.0,30.0,35.0,95.0,44.8,9.5,40
"517-Zachum-Dr,-Arlington,-TX-76002","517 Zachum Dr, Arlington, TX 76002",76002,Single Family,Standard,3,2.5,2305.0,9627,2005.0,359999.0,54.0,156.18,0.2394,1.0,0.0,0.0,83.3,20.8,0.0,44.8,-13.7,24
"2426-Sutton-Dr,-Arlington,-TX-76018","2426 Sutton Dr, Arlington, TX 76018",76018,Single Family,Standard,3,2,1444.0,5097,1984.0,285000.0,67.0,197.37,0.2833,2.0,-4.97,1.0,31.6,42.1,78.9,44.7,19.2,19
"2003-Ford-St,-Arlington,-TX-76013","2003 Ford St, Arlington, TX 76013",76013,Single Family,Standard,3,2,1727.0,8625,1972.0,309900.0,89.0,179.44,0.2002,1.0,0.0,0.0,50.0,60.5,5.3,44.7,2.2,38
"622-Lemon-Dr,-Arlington,-TX-76018","622 Lemon Dr, Arlington, TX 76018",76018,Single Family,Standard,3,3,2004.0,5924,1992.0,314900.0,77.0,157.14,0.3383,1.0,0.0,0.0,57.9,52.6,0.0,44.5,-5.1,19
"943-Carthage-Way,-Arlington,-TX-76017","943 Carthage Way, Arlington, TX 76017",76017,Single Family,Standard,4,2.5,2617.0,7405,2002.0,375000.0,60.0,143.29,0.3534,1.0,0.0,0.0,83.3,18.8,2.1,44.5,-15.4,48
"211-Ember-Glen-Dr,-Arlington,-TX-76018","211 Ember Glen Dr, Arlington, TX 76018",76018,Single Family,Standard,3,2,1733.0,9757,1993.0,369000.0,82.0,212.93,0.1776,3.0,-0.27,1.0,15.8,63.2,73.7,43.9,28.7,19
"5502-Hyannis-Dr,-Arlington,-TX-76018","5502 Hyannis Dr, Arlington, TX 76018",76018,Single Family,Standard,4,2.5,2724.0,6926,1993.0,380000.0,48.0,139.5,0.3933,1.0,0.0,0.0,89.5,10.5,0.0,43.9,-15.7,19
"2316-Gilbert-Cir,-Arlington,-TX-76010","2316 Gilbert Cir, Arlington, TX 76010",76010,Single Family,Standard,4,3,1832.0,9104,1959.0,335000.0,70.0,182.86,0.2012,1.0,0.0,0.0,73.1,30.8,0.0,43.7,-6.8,26
"2804-Bent-Tree-Ln,-Arlington,-TX-76016","2804 Bent Tree Ln, Arlington, TX 76016",76016,Single Family,Standard,3,2,1701.0,7492,1971.0,330000.0,131.0,194.0,0.227,1.0,0.0,0.0,27.6,87.9,1.7,43.5,12.6,58
"6101-Fox-Hunt-Dr,-Arlington,-TX-76001","6101 Fox Hunt Dr, Arlington, TX 76001",76001,Single Family,Standard,4,2,2525.0,8407,1989.0,395000.0,62.0,156.44,0.3003,1.0,0.0,0.0,68.5,33.3,3.7,43.2,-6.0,54
"5668-Taylor-Trl,-Arlington,-TX-76017","5668 Taylor Trl, Arlington, TX 76017",76017,Single Family,New Construction,4,3.5,3647.0,6970,2026.0,689000.0,126.0,188.92,0.5232,1.0,0.0,0.0,25.0,89.6,2.1,43.0,11.5,48
"2801-Knotted-Oaks-Trl,-Arlington,-TX-76006","2801 Knotted Oaks Trl, Arlington, TX 76006",76006,Single Family,Standard,5,4,3382.0,14767,1987.0,575000.0,62.0,170.02,0.229,1.0,0.0,0.0,70.0,30.0,5.0,43.0,-6.9,20
"4215-Swinley-Forest-Dr,-Arlington,-TX-76017","4215 Swinley Forest Dr, Arlington, TX 76017",76017,Townhouse,Standard,3,2.5,2202.0,3223,2022.0,420000.0,141.0,190.74,0.6832,1.0,0.0,0.0,22.9,91.7,2.1,42.8,12.6,48
"2007-Fleur-De-Lis-Ct,-Arlington,-TX-76012","2007 Fleur De Lis Ct, Arlington, TX 76012",76012,Townhouse,Standard,2,2,1724.0,2178,1979.0,269900.0,58.0,156.55,0.7916,1.0,0.0,0.0,70.0,25.0,12.5,42.8,-5.8,40
"1307-Hadley-Dr,-Arlington,-TX-76011","1307 Hadley Dr, Arlington, TX 76011",76011,Single Family,Standard,3,2,1234.0,7623,1959.0,314499.0,69.0,254.86,0.1619,1.0,0.0,0.0,55.6,44.4,11.1,42.8,0.0,9
"1634-Powder-Horn-Ln,-Arlington,-TX-76018","1634 Powder Horn Ln, Arlington, TX 76018",76018,Single Family,Standard,3,2,1641.0,7318,2005.0,347700.0,313.0,211.88,0.2242,1.0,0.0,0.0,21.1,94.7,0.0,42.6,28.0,19
"5407-Winged-Foot-Dr,-Arlington,-TX-76017","5407 Winged Foot Dr, Arlington, TX 76017",76017,Townhouse,Standard,3,2.5,1877.0,3354,2021.0,350000.0,120.0,186.47,0.5596,1.0,0.0,0.0,27.1,85.4,2.1,42.5,10.1,48
"2108-Skylark-Dr,-Arlington,-TX-76010","2108 Skylark Dr, Arlington, TX 76010",76010,Single Family,Standard,3,2,1472.0,8407,1955.0,245000.0,53.0,166.44,0.1751,1.0,0.0,0.0,88.5,7.7,0.0,42.5,-15.1,26
"5610-Eagle-Rock-Rd,-Arlington,-TX-76017","5610 Eagle Rock Rd, Arlington, TX 76017",76017,Single Family,Standard,4,2.5,2531.0,8581,1994.0,375000.0,61.0,148.16,0.295,1.0,0.0,0.0,77.1,20.8,2.1,42.4,-12.5,48
"2705-Black-Oak-Ln,-Arlington,-TX-76012","2705 Black Oak Ln, Arlington, TX 76012",76012,Single Family,Standard,4,3,2354.0,13983,1964.0,415000.0,120.0,176.3,0.1683,2.0,6.55,0.0,40.0,65.0,7.5,42.2,6.1,40
"705-Kyle-Dr,-Arlington,-TX-76011","705 Kyle Dr, Arlington, TX 76011",76011,Single Family,Standard,3,2.5,2382.0,10106,1983.0,409900.0,47.0,172.08,0.2357,1.0,0.0,0.0,88.9,0.0,11.1,42.2,-32.5,9
"4322-Waycross-Dr,-Arlington,-TX-76016","4322 Waycross Dr, Arlington, TX 76016",76016,Single Family,Standard,4,3,2394.0,8668,1982.0,379900.0,61.0,158.69,0.2762,1.0,0.0,0.0,79.3,17.2,1.7,42.1,-7.9,58
"5707-Trail-Crest-Dr,-Arlington,-TX-76017","5707 Trail Crest Dr, Arlington, TX 76017",76017,Single Family,Standard,4,2,1954.0,7187,1977.0,347500.0,104.0,177.84,0.2719,1.0,0.0,0.0,37.5,70.8,2.1,42.1,5.0,48
