id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,age,logLot,predictedPrice,residual,residualPct
"8645-County-Rd,-419,-Anna,-TX-75409","8645 County Rd, 419, Anna, TX 75409",75409,Single Family,Standard,4,2.5,2740,130680.0,1998.0,649000,90,236.86,0.021,1,0.0,0,28.0,11.780506865715006,591936.0,-57064.0,-9.6
"1801-Black-Maple-Dr,-Anna,-TX-75409","1801 Black Maple Dr, Anna, TX 75409",75409,Single Family,Standard,4,2.0,1898,6098.0,2007.0,349999,189,184.4,0.3112,2,0.0,0,19.0,8.7157161275482,317609.0,-32390.0,-10.2
"1324-Gardendale-Hollow-Ln,-Anna,-TX-75409","1324 Gardendale Hollow Ln, Anna, TX 75409",75409,Single Family,New Construction,3,2.5,2644,6708.0,2026.0,479990,8,181.54,0.3942,1,0.0,0,0.0,8.8110561229431,435220.0,-44770.0,-10.3
"1501-Sherwood-Dr,-Anna,-TX-75409","1501 Sherwood Dr, Anna, TX 75409",75409,Single Family,Standard,4,2.0,2303,8320.0,2018.0,435000,14,188.88,0.2768,3,-6.65,2,8.0,9.026417533815254,392158.0,-42842.0,-10.9
"717-Houston-St,-Anna,-TX-75409","717 Houston St, Anna, TX 75409",75409,Single Family,Standard,3,2.0,1816,53927.0,1975.0,399900,57,220.21,0.0337,3,-20.01,2,51.0,10.895386559118505,360620.0,-39280.0,-10.9
"1804-Willowhurst-Ln,-Anna,-TX-75409","1804 Willowhurst Ln, Anna, TX 75409",75409,Single Family,New Construction,3,2.0,1546,6000.0,2026.0,349990,7,226.38,0.2577,4,-18.17,3,0.0,8.699514748210191,315260.0,-34730.0,-11.0
"909-Amy-Blvd,-Anna,-TX-75409","909 Amy Blvd, Anna, TX 75409",75409,Single Family,Standard,3,2.0,2229,7231.0,2020.0,422000,96,189.32,0.3083,1,0.0,0,6.0,8.886132618174951,380335.0,-41665.0,-11.0
"3312-Creek-Meadow-Dr,-Anna,-TX-75409","3312 Creek Meadow Dr, Anna, TX 75409",75409,Single Family,New Construction,5,4.5,3774,9583.0,2026.0,699990,9,185.48,0.3938,1,0.0,0,0.0,9.167745974343763,627511.0,-72479.0,-11.6
"608-Sand-Piper-Ln,-Anna,-TX-75409","608 Sand Piper Ln, Anna, TX 75409",75409,Single Family,New Construction,3,2.0,1860,7841.0,2026.0,399900,170,215.0,0.2372,1,0.0,0,0.0,8.967121656230923,357379.0,-42521.0,-11.9
"220-Tartane-Dr,-Anna,-TX-75409","220 Tartane Dr, Anna, TX 75409",75409,Single Family,New Construction,3,3.0,2162,6621.0,2026.0,429000,54,198.43,0.3265,1,0.0,0,0.0,8.798001694924846,379690.0,-49310.0,-13.0
