id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,ppsfScore,domScore,cutScore,compositeScore,ppsfVsZipMedian,zipCount
"731-Country-Brook-Ln,-Prosper,-TX-75078","731 Country Brook Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3553.0,10803,2020.0,1395000.0,138.0,392.63,0.3289,2.0,-1.75,1.0,1.9,91.1,75.5,47.8,52.5,473
"5501-Manitou-Dr,-Prosper,-TX-75078","5501 Manitou Dr, Prosper, TX 75078",75078,Single Family,Standard,4,2,2279.0,6795,2008.0,475000.0,21.0,208.42,0.3354,1.0,0.0,0.0,85.4,22.6,6.8,47.7,-19.1,473
"2631-Winfrey-Point-St,-Prosper,-TX-75078","2631 Winfrey Point St, Prosper, TX 75078",75078,Single Family,New Construction,4,3,3287.0,6098,2026.0,829000.0,19.0,252.21,0.539,3.0,-5.69,2.0,53.9,18.4,83.5,47.4,-2.0,473
"15805-Canyon-Rdg,-Prosper,-TX-75078","15805 Canyon Rdg, Prosper, TX 75078",75078,Single Family,Standard,4,3,2049.0,6098,2016.0,549900.0,89.0,268.37,0.336,1.0,0.0,0.0,42.9,76.1,6.8,47.3,4.2,473
"3500-Newport-Dr,-Prosper,-TX-75078","3500 Newport Dr, Prosper, TX 75078",75078,Single Family,Standard,5,5,4321.0,10019,2018.0,1124900.0,68.0,260.33,0.4313,1.0,0.0,0.0,48.8,68.3,6.8,47.2,1.1,473
"16429-Stillhouse-Hollow-Ct,-Prosper,-TX-75078","16429 Stillhouse Hollow Ct, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,2554.0,5489,2016.0,499000.0,16.0,195.38,0.4653,1.0,0.0,0.0,89.6,15.4,6.8,47.1,-24.1,473
"180-Crown-Colony-Dr,-Prosper,-TX-75078","180 Crown Colony Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3561.0,10019,2007.0,679900.0,13.0,190.93,0.3554,1.0,0.0,0.0,92.0,11.6,6.8,46.8,-25.8,473
"1091-Broadmoor-Ln,-Prosper,-TX-75078","1091 Broadmoor Ln, Prosper, TX 75078",75078,Single Family,Standard,5,7.5,7854.0,99273,2006.0,4000000.0,89.0,509.29,0.0791,3.0,-23.08,2.0,0.6,76.1,98.9,46.7,97.8,473
"4300-Old-Rosebud-Ln,-Prosper,-TX-75078","4300 Old Rosebud Ln, Prosper, TX 75078",75078,Single Family,New Construction,4,5.5,3757.0,,2026.0,869900.0,37.0,231.54,,7.0,6.49,3.0,70.2,40.6,3.8,46.6,-10.1,473
"681-Morning-Star-Ln,-Prosper,-TX-75078","681 Morning Star Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,,2959.0,,0.0,889900.0,49.0,300.74,,13.0,-6.81,5.0,22.4,54.8,86.0,46.5,16.8,473
"841-Rosso-Dr,-Prosper,-TX-75078","841 Rosso Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,4.5,3893.0,,2026.0,999990.0,18.0,256.87,,2.0,-7.07,1.0,50.7,17.8,87.1,46.5,-0.2,473
"1000-Speargrass-Ln,-Prosper,-TX-75078","1000 Speargrass Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4,3498.0,7144,2021.0,769000.0,27.0,219.84,0.4896,1.0,0.0,0.0,77.4,29.2,6.8,46.4,-14.6,473
"1341-Cedar-Lake-Dr,-Prosper,-TX-75078","1341 Cedar Lake Dr, Prosper, TX 75078",75078,Single Family,Standard,4,2,2818.0,16553,2005.0,629000.0,28.0,223.21,0.1702,1.0,0.0,0.0,75.5,31.3,6.8,46.3,-13.3,473
"2610-Acie-Ln,-Prosper,-TX-75078","2610 Acie Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,4.5,3474.0,,2026.0,869000.0,50.0,250.14,,1.0,0.0,0.0,56.0,56.0,6.8,46.2,-2.9,473
"291-Williamsburg-Pl,-Prosper,-TX-75078","291 Williamsburg Pl, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,5967.0,16270,2026.0,1434995.0,44.0,240.49,0.3667,8.0,7.41,2.0,62.2,50.3,3.0,46.2,-6.6,473
"2780-Amber-Ln,-Prosper,-TX-75078","2780 Amber Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4124.0,,2026.0,999000.0,4.0,242.24,,2.0,-11.27,1.0,61.3,0.0,92.6,46.1,-5.9,473
"400-Komron-Ct,-Prosper,-TX-75078","400 Komron Ct, Prosper, TX 75078",75078,Single Family,Standard,4,2.5,2540.0,10149,2012.0,649999.0,56.0,255.91,0.2503,1.0,0.0,0.0,51.8,60.9,6.8,46.0,-0.6,473
"4401-Sandhills-Ln,-Prosper,-TX-75078","4401 Sandhills Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4,3532.0,9670,2024.0,885000.0,50.0,250.57,0.3653,1.0,0.0,0.0,55.6,56.0,6.8,46.0,-2.7,473
"4511-Walnut-Grove-Ln,-Prosper,-TX-75078","4511 Walnut Grove Ln, Prosper, TX 75078",75078,Single Family,Standard,5,3.5,3583.0,12153,2022.0,999000.0,27.0,278.82,0.2948,3.0,-16.68,2.0,36.4,29.2,97.0,46.0,8.3,473
"730-Dover-Dr,-Prosper,-TX-75078","730 Dover Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3472.0,7148,2020.0,835500.0,43.0,240.64,0.4857,1.0,0.0,0.0,61.9,47.6,6.8,45.9,-6.5,473
"1870-Star-Trace-Pkwy,-Prosper,-TX-75078","1870 Star Trace Pkwy, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4636.0,12197,2020.0,1395000.0,190.0,300.91,0.3801,1.0,0.0,0.0,22.2,98.3,6.8,45.8,16.9,473
"100-Twilight-Dr,-Prosper,-TX-75078","100 Twilight Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4221.0,,0.0,1199900.0,42.0,284.27,,5.0,-4.0,2.0,31.3,44.8,79.7,45.7,10.4,473
"4280-Whitley-Place-Dr,-Prosper,-TX-75078","4280 Whitley Place Dr, Prosper, TX 75078",75078,Single Family,Standard,5,5.5,4491.0,11761,2012.0,999900.0,27.0,222.65,0.3819,1.0,0.0,0.0,75.9,29.2,6.8,45.7,-13.5,473
"3936-Sunrise-Ln,-Prosper,-TX-75078","3936 Sunrise Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,,2959.0,,0.0,894900.0,48.0,302.43,,6.0,-6.28,2.0,21.6,53.5,85.0,45.4,17.5,473
"3881-Marigold-Ln,-Prosper,-TX-75078","3881 Marigold Ln, Prosper, TX 75078",75078,Single Family,Standard,2,2,1381.0,4269,2020.0,415000.0,174.0,300.51,0.3235,1.0,0.0,0.0,22.6,96.4,6.8,45.3,16.7,473
"3140-Barclay-Ln,-Prosper,-TX-75078","3140 Barclay Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3634.0,10629,2024.0,1099000.0,44.0,302.42,0.3419,2.0,-8.42,1.0,21.8,50.3,89.4,45.3,17.5,473
"4020-Chimney-Rock-Dr,-Prosper,-TX-75078","4020 Chimney Rock Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3,3104.0,18034,2014.0,899999.0,131.0,289.95,0.1721,1.0,0.0,0.0,27.7,89.9,6.8,45.3,12.6,473
"1020-Foxglove-Ln,-Prosper,-TX-75078","1020 Foxglove Ln, Prosper, TX 75078",75078,Single Family,Standard,2,2,1370.0,3598,2019.0,399500.0,132.0,291.61,0.3808,1.0,0.0,0.0,27.1,90.5,6.8,45.2,13.3,473
"2000-Harvard-Ave,-Prosper,-TX-75078","2000 Harvard Ave, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3216.0,12066,2020.0,964500.0,154.0,299.91,0.2665,1.0,0.0,0.0,23.3,94.9,6.8,45.0,16.5,473
"2171-Longmont-Ln,-Prosper,-TX-75078","2171 Longmont Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3606.0,12023,2019.0,1079000.0,153.0,299.22,0.2999,1.0,0.0,0.0,23.5,94.3,6.8,44.9,16.2,473
"950-Gentle-Knoll-Ln,-Prosper,-TX-75078","950 Gentle Knoll Ln, Prosper, TX 75078",75078,Single Family,Standard,3,2.5,2305.0,6970,2020.0,615000.0,64.0,266.81,0.3307,1.0,0.0,0.0,44.4,66.2,6.8,44.5,3.6,473
"551-Harrison-Ln,-Prosper,-TX-75078","551 Harrison Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,6,4411.0,,0.0,1299000.0,43.0,294.49,,2.0,-5.46,1.0,25.4,47.6,82.0,44.5,14.4,473
"1891-Fostermill-Dr,-Prosper,-TX-75078","1891 Fostermill Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3870.0,18557,2013.0,1145000.0,138.0,295.87,0.2085,1.0,0.0,0.0,24.7,91.1,6.8,44.4,14.9,473
"1470-Havenbrook-Ln,-Prosper,-TX-75078","1470 Havenbrook Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3546.0,10019,2015.0,765000.0,20.0,215.74,0.3539,1.0,0.0,0.0,79.3,20.5,6.8,44.2,-16.2,473
"2541-Canary-Grass-Ln,-Prosper,-TX-75078","2541 Canary Grass Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3294.0,7623,2020.0,699000.0,18.0,212.2,0.4321,1.0,0.0,0.0,81.4,17.8,6.8,44.2,-17.6,473
"280-Twilight-Dr,-Prosper,-TX-75078","280 Twilight Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4221.0,8625,2026.0,1199900.0,41.0,284.27,0.4894,2.0,-0.5,1.0,31.3,43.6,73.8,44.1,10.4,473
"1751-Silverleaf-Ct,-Prosper,-TX-75078","1751 Silverleaf Ct, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,5328.0,43560,2004.0,1549000.0,113.0,290.73,0.1223,1.0,0.0,0.0,27.5,85.6,6.8,43.7,12.9,473
"1305-Corona-Ct,-Prosper,-TX-75078","1305 Corona Ct, Prosper, TX 75078",75078,Single Family,Standard,3,2,1890.0,6804,2014.0,449999.0,34.0,238.09,0.2778,1.0,0.0,0.0,65.3,36.6,6.8,43.6,-7.5,473
"1061-Georgetown-Pl,-Prosper,-TX-75078","1061 Georgetown Pl, Prosper, TX 75078",75078,Single Family,New Construction,6,4,4191.0,,2025.0,997881.0,34.0,238.1,,1.0,0.0,0.0,65.1,36.6,6.8,43.5,-7.5,473
"509-E-1st-St,-Prosper,-TX-75078","509 E 1st St, Prosper, TX 75078",75078,Single Family,Standard,3,2,1336.0,10454,1982.0,390000.0,113.0,291.92,0.1278,1.0,0.0,0.0,26.8,85.6,6.8,43.4,13.4,473
"2000-Fair-Oaks-Ln,-Prosper,-TX-75078","2000 Fair Oaks Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4,3718.0,43560,2005.0,1050000.0,90.0,282.41,0.0854,1.0,0.0,0.0,33.4,76.7,6.8,43.2,9.7,473
"531-Callahan-Ct,-Prosper,-TX-75078","531 Callahan Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4513.0,,0.0,1299000.0,36.0,287.84,,2.0,-4.77,1.0,29.6,38.9,80.8,43.1,11.8,473
"2760-Savannah-Rdg,-Prosper,-TX-75078","2760 Savannah Rdg, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,3820.0,,2026.0,949720.0,42.0,248.62,,1.0,0.0,0.0,57.1,44.8,6.8,42.7,-3.4,473
"1930-Fair-Oaks-Ln,-Prosper,-TX-75078","1930 Fair Oaks Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,4484.0,43560,2005.0,1199000.0,58.0,267.4,0.1029,1.0,0.0,0.0,43.6,61.9,6.8,42.6,3.9,473
"2131-Lassen-Dr,-Prosper,-TX-75078","2131 Lassen Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3629.0,13678,2022.0,885000.0,38.0,243.87,0.2653,2.0,1.14,0.0,60.3,41.2,5.1,42.6,-5.3,473
"4565-Lamplights-Dr,-Prosper,-TX-75078","4565 Lamplights Dr, Prosper, TX 75078",75078,Single Family,New Construction,3,,2249.0,,0.0,506990.0,23.0,225.43,,3.0,10.94,0.0,74.4,24.7,2.3,42.6,-12.4,473
"4151-Woodbine-Ln,-Prosper,-TX-75078","4151 Woodbine Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,4083.0,8930,2018.0,1249900.0,139.0,306.12,0.4572,1.0,0.0,0.0,19.9,92.0,6.8,42.5,18.9,473
"3420-Redpine-Dr,-Prosper,-TX-75078","3420 Redpine Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4352.0,10803,2016.0,1228000.0,82.0,282.17,0.4029,1.0,0.0,0.0,33.6,74.2,6.8,42.5,9.6,473
"3631-Whimbrel-Ct,-Prosper,-TX-75078","3631 Whimbrel Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,,4445.0,,0.0,1144900.0,50.0,257.57,,4.0,12.04,0.0,49.9,56.0,1.7,42.4,0.0,473
"2681-Sassafrass-Ct,-Prosper,-TX-75078","2681 Sassafrass Ct, Prosper, TX 75078",75078,Single Family,New Construction,4,4,3385.0,,2026.0,849000.0,4.0,250.81,,2.0,-7.6,1.0,55.4,0.0,87.3,42.4,-2.6,473
"1730-Cottonwood-Trl,-Prosper,-TX-75078","1730 Cottonwood Trl, Prosper, TX 75078",75078,Single Family,Standard,5,5.5,4540.0,11761,2022.0,1275000.0,75.0,280.84,0.386,1.0,0.0,0.0,35.1,70.8,6.8,41.9,9.1,473
"2870-Creekwood-Ln,-Prosper,-TX-75078","2870 Creekwood Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4,4675.0,11456,2007.0,1299900.0,68.0,278.05,0.4081,1.0,0.0,0.0,36.8,68.3,6.8,41.8,8.0,473
"910-Shooting-Star-Dr,-Prosper,-TX-75078","910 Shooting Star Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,,3789.0,,0.0,989990.0,50.0,261.28,,15.0,13.79,5.0,48.2,56.0,1.5,41.6,1.5,473
"830-Hackberry-Dr,-Prosper,-TX-75078","830 Hackberry Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,4,4458.0,,0.0,1367797.0,43.0,306.82,,2.0,-4.63,1.0,19.7,47.6,80.5,41.6,19.2,473
"16509-Dry-Creek-Blvd,-Prosper,-TX-75078","16509 Dry Creek Blvd, Prosper, TX 75078",75078,Single Family,Standard,4,2.5,2804.0,5837,2017.0,600000.0,13.0,213.98,0.4804,1.0,0.0,0.0,80.3,11.6,6.8,41.6,-16.9,473
"1140-Norfolk-Dr,-Prosper,-TX-75078","1140 Norfolk Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4,3807.0,10411,2016.0,749000.0,4.0,196.74,0.3657,1.0,0.0,0.0,89.2,0.0,6.8,41.5,-23.6,473
"2180-Ivywood-Ln,-Prosper,-TX-75078","2180 Ivywood Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3469.0,10454,2021.0,1049900.0,118.0,302.65,0.3318,1.0,0.0,0.0,21.4,87.1,6.8,41.4,17.5,473
"4417-Fall-Meadow-Dr,-Prosper,-TX-75078","4417 Fall Meadow Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,3,2999.0,7797,2026.0,749000.0,39.0,249.75,0.3846,1.0,0.0,0.0,56.4,41.6,6.8,41.3,-3.0,473
"2691-Compton-Ct,-Prosper,-TX-75078","2691 Compton Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,6,4337.0,9017,2026.0,1033790.0,28.0,238.37,0.481,1.0,0.0,0.0,64.3,31.3,6.8,41.2,-7.4,473
"150-Twilight-Dr,-Prosper,-TX-75078","150 Twilight Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,5,3998.0,,0.0,1024900.0,5.0,256.35,,3.0,-6.82,1.0,51.6,2.1,86.3,41.2,-0.4,473
"4671-Summerville-Ln,-Prosper,-TX-75078","4671 Summerville Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3853.0,12371,2022.0,1250000.0,167.0,324.42,0.3115,1.0,0.0,0.0,14.0,95.6,6.8,41.1,26.0,473
"1411-Maplewood-Dr,-Prosper,-TX-75078","1411 Maplewood Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4,3441.0,10411,2022.0,900000.0,47.0,261.55,0.3305,1.0,0.0,0.0,47.6,52.2,6.8,41.0,1.6,473
"1000-Cliff-Creek-Dr,-Prosper,-TX-75078","1000 Cliff Creek Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,4256.0,18949,2017.0,1299999.0,118.0,305.45,0.2246,1.0,0.0,0.0,20.3,87.1,6.8,41.0,18.6,473
"4160-Silver-Spur-Dr,-Prosper,-TX-75078","4160 Silver Spur Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4,3537.0,7275,2021.0,850000.0,29.0,240.32,0.4862,1.0,0.0,0.0,62.6,32.3,6.8,40.8,-6.7,473
"2710-Sassafrass-Ct,-Prosper,-TX-75078","2710 Sassafrass Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,6,3702.0,,2026.0,972990.0,46.0,262.83,,1.0,0.0,0.0,46.9,51.6,6.8,40.5,2.1,473
"1481-Stony-Trl,-Prosper,-TX-75078","1481 Stony Trl, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,4808.0,32278,2016.0,1599000.0,48.0,332.57,0.149,3.0,-5.66,2.0,11.2,53.5,83.3,40.4,29.2,473
"2101-Nocona-Dr,-Prosper,-TX-75078","2101 Nocona Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4,4269.0,11979,2013.0,895000.0,6.0,209.65,0.3564,1.0,0.0,0.0,84.4,3.2,6.8,40.4,-18.6,473
"3400-Spicewood-Dr,-Prosper,-TX-75078","3400 Spicewood Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,4079.0,13809,2015.0,1150000.0,67.0,281.93,0.2954,1.0,0.0,0.0,34.0,67.7,6.8,40.3,9.5,473
"1041-White-Crest-Ln,-Prosper,-TX-75078","1041 White Crest Ln, Prosper, TX 75078",75078,Single Family,Standard,5,6,4417.0,12023,2014.0,959000.0,12.0,217.12,0.3674,1.0,0.0,0.0,78.2,10.4,6.8,40.2,-15.7,473
"2500-Fountain-St,-Prosper,-TX-75078","2500 Fountain St, Prosper, TX 75078",75078,Single Family,New Construction,5,5,4900.0,,0.0,1199900.0,31.0,244.88,,1.0,0.0,0.0,59.2,34.0,6.8,39.9,-4.9,473
"1510-Beverly-Dr,-Prosper,-TX-75078","1510 Beverly Dr, Prosper, TX 75078",75078,Single Family,New Construction,3,,2894.0,,0.0,903900.0,32.0,312.34,,6.0,-16.76,3.0,18.2,34.9,97.3,39.8,21.3,473
"2720-Ambergate-Ln,-Prosper,-TX-75078","2720 Ambergate Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,3847.0,,2026.0,1041605.0,49.0,270.76,,1.0,0.0,0.0,41.6,54.8,6.8,39.3,5.2,473
"4550-Honeyvine-Ln,-Prosper,-TX-75078","4550 Honeyvine Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,5164.0,13765,2015.0,1389000.0,13.0,268.98,0.3752,2.0,-4.21,1.0,42.3,11.6,79.9,39.1,4.5,473
"1960-Star-Trace-Pkwy,-Prosper,-TX-75078","1960 Star Trace Pkwy, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3166.0,12197,2020.0,899900.0,64.0,284.24,0.2596,1.0,0.0,0.0,31.5,66.2,6.8,38.7,10.4,473
"1811-Kyle-Ct,-Prosper,-TX-75078","1811 Kyle Ct, Prosper, TX 75078",75078,Single Family,New Construction,4,,3208.0,,0.0,1199990.0,44.0,374.06,,10.0,-14.53,6.0,3.8,50.3,96.8,38.7,45.3,473
"4560-Silver-Spur-Dr,-Prosper,-TX-75078","4560 Silver Spur Dr, Prosper, TX 75078",75078,Single Family,Standard,5,5.5,4828.0,9888,2022.0,1214900.0,35.0,251.64,0.4883,2.0,10.95,0.0,54.8,38.3,2.1,38.5,-2.3,473
"301-Williamsburg-Pl,-Prosper,-TX-75078","301 Williamsburg Pl, Prosper, TX 75078",75078,Single Family,New Construction,5,,4491.0,,0.0,1201995.0,48.0,267.65,,7.0,15.8,2.0,43.3,53.5,0.8,38.4,3.9,473
"2701-Compton-Ct,-Prosper,-TX-75078","2701 Compton Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,5,4231.0,,2026.0,1014990.0,23.0,239.89,,1.0,0.0,0.0,62.8,24.7,6.8,38.3,-6.8,473
"4261-Mesa-Dr,-Prosper,-TX-75078","4261 Mesa Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4,3999.0,10019,2014.0,1068000.0,6.0,267.07,0.3991,2.0,-7.05,1.0,44.0,3.2,86.9,38.3,3.7,473
"3080-Eleanor-Dr,-Prosper,-TX-75078","3080 Eleanor Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,3,2317.0,,0.0,569990.0,28.0,246.0,,2.0,1.79,0.0,58.6,31.3,4.7,38.2,-4.5,473
"1321-Duke-Dr,-Prosper,-TX-75078","1321 Duke Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,4,3960.0,13068,2024.0,889950.0,10.0,224.73,0.303,1.0,0.0,0.0,75.1,8.9,6.8,38.2,-12.7,473
"1070-Adair-Rd,-Prosper,-TX-75078","1070 Adair Rd, Prosper, TX 75078",75078,Single Family,Standard,4,3,3286.0,7754,2023.0,799000.0,26.0,243.15,0.4238,1.0,0.0,0.0,60.5,27.3,6.8,38.1,-5.6,473
"1120-Twin-Oaks-Dr,-Prosper,-TX-75078","1120 Twin Oaks Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3,3670.0,22651,2006.0,1149500.0,103.0,313.22,0.162,1.0,0.0,0.0,17.5,81.8,6.8,37.9,21.6,473
"821-Oleander-Ln,-Prosper,-TX-75078","821 Oleander Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,5,4017.0,,0.0,1312499.0,43.0,326.74,,2.0,-2.7,1.0,12.9,47.6,76.7,37.8,26.9,473
"841-Ivy-Glen-Ct,-Prosper,-TX-75078","841 Ivy Glen Ct, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3593.0,11979,2018.0,1109000.0,91.0,308.66,0.2999,1.0,0.0,0.0,19.5,78.2,6.8,37.5,19.9,473
"2360-Shady-Hill-Dr,-Prosper,-TX-75078","2360 Shady Hill Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3427.0,11326,2023.0,1045000.0,90.0,304.93,0.3026,1.0,0.0,0.0,20.7,76.7,6.8,37.5,18.4,473
"420-St-John-Ln,-Prosper,-TX-75078","420 St John Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,4094.0,11696,2020.0,1150000.0,53.0,280.9,0.35,1.0,0.0,0.0,34.9,58.4,6.8,37.5,9.1,473
"170-Bryan-St,-Prosper,-TX-75078","170 Bryan St, Prosper, TX 75078",75078,Single Family,Standard,5,3.5,3265.0,13939,2005.0,800000.0,26.0,245.02,0.2342,1.0,0.0,0.0,59.0,27.3,6.8,37.4,-4.8,473
"2620-Acie-Ln,-Prosper,-TX-75078","2620 Acie Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,4.5,3461.0,,2026.0,950380.0,47.0,274.6,,1.0,0.0,0.0,38.5,52.2,6.8,36.9,6.6,473
"4110-Mill-Pond-Dr,-Prosper,-TX-75078","4110 Mill Pond Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3,2760.0,8668,2024.0,719000.0,36.0,260.51,0.3184,1.0,0.0,0.0,48.6,38.9,6.8,36.8,1.2,473
"2440-Dena-Dr,-Prosper,-TX-75078","2440 Dena Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4204.0,10542,2025.0,1189000.0,9.0,282.83,0.3988,2.0,-13.05,1.0,33.2,8.2,94.7,36.8,9.8,473
"1741-Cypress-Lake-Ln,-Prosper,-TX-75078","1741 Cypress Lake Ln, Prosper, TX 75078",75078,Single Family,Standard,5,5,4344.0,14026,2019.0,1199000.0,47.0,276.01,0.3097,1.0,0.0,0.0,37.6,52.2,6.8,36.6,7.2,473
"1530-Fairmont-Dr,-Prosper,-TX-75078","1530 Fairmont Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,4.5,3362.0,11326,2025.0,1010000.0,24.0,300.42,0.2968,2.0,-6.47,1.0,23.0,26.2,85.2,36.6,16.7,473
"2941-Eleanor-Dr,-Prosper,-TX-75078","2941 Eleanor Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,3,2317.0,,0.0,552990.0,19.0,238.67,,1.0,0.0,0.0,64.1,18.4,6.8,36.6,-7.3,473
"3181-Brookhollow-Ct,-Prosper,-TX-75078","3181 Brookhollow Ct, Prosper, TX 75078",75078,Single Family,Standard,5,6,5908.0,104849,2015.0,2950000.0,241.0,499.32,0.0563,1.0,0.0,0.0,1.1,99.2,6.8,36.5,93.9,473
"3040-Corvara-Dr,-Prosper,-TX-75078","3040 Corvara Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,3,2317.0,,0.0,566990.0,22.0,244.71,,1.0,0.0,0.0,59.4,23.7,6.8,36.4,-5.0,473
"2460-Macy-Way,-Prosper,-TX-75078","2460 Macy Way, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,2540.0,7187,2023.0,745000.0,64.0,293.31,0.3534,1.0,0.0,0.0,26.2,66.2,6.8,36.3,13.9,473
"2680-Sassafrass-Ct,-Prosper,-TX-75078","2680 Sassafrass Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,3536.0,,2026.0,986097.0,49.0,278.87,,2.0,3.85,0.0,36.2,54.8,4.2,36.3,8.3,473
"820-Hawk-Wood-Ln,-Prosper,-TX-75078","820 Hawk Wood Ln, Prosper, TX 75078",75078,Single Family,Standard,5,6.5,5091.0,15769,2020.0,1588000.0,85.0,311.92,0.3228,1.0,0.0,0.0,18.8,75.5,6.8,36.2,21.1,473
"2671-Harvest-Ln,-Prosper,-TX-75078","2671 Harvest Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,3472.0,,2026.0,947490.0,43.0,272.89,,1.0,0.0,0.0,40.4,47.6,6.8,36.2,6.0,473
"690-Morning-Star-Ln,-Prosper,-TX-75078","690 Morning Star Ln, Prosper, TX 75078",75078,Single Family,New Construction,4,,4009.0,,0.0,1057900.0,40.0,263.88,,14.0,7.09,6.0,46.1,42.3,3.2,36.2,2.5,473
"4901-Choirs-Dr,-Prosper,-TX-75078","4901 Choirs Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,7,4950.0,,0.0,1319900.0,38.0,266.65,,1.0,0.0,0.0,44.8,41.2,6.8,36.0,3.6,473
"2770-Douglas-Ln,-Prosper,-TX-75078","2770 Douglas Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4134.0,,2026.0,1131575.0,43.0,273.72,,2.0,0.06,0.0,40.0,47.6,6.6,35.9,6.3,473
"3728-Meander-Way,-Prosper,-TX-75078","3728 Meander Way, Prosper, TX 75078",75078,Single Family,New Construction,4,4.5,4471.0,,0.0,1149900.0,30.0,257.19,,1.0,0.0,0.0,50.5,33.6,6.8,35.9,-0.1,473
"1501-Stony-Trl,-Prosper,-TX-75078","1501 Stony Trl, Prosper, TX 75078",75078,Single Family,Standard,6,5.5,5154.0,32322,2016.0,1625000.0,90.0,315.29,0.1595,1.0,0.0,0.0,16.7,76.7,6.8,35.7,22.5,473
